Fecha,Presion,UnixTime,Cuentas,Cuentas_corr
2026-03-14 00:45:00,985.7672,1773449550.2359247,167.7106864310148,166.58812405925917
2026-03-14 01:00:00,985.7510222222222,1773450450.410282,168.35261915621436,167.22034944778656
2026-03-14 01:15:00,985.6497666666667,1773451350.511167,167.59867160775372,166.43776372745165
2026-03-14 01:30:00,985.5508222222222,1773452250.5788298,168.43197035347777,167.23219378436806
2026-03-14 01:45:00,985.236888888889,1773453150.4462328,168.10360205245155,166.80140259477935
2026-03-14 02:00:00,985.0863555555555,1773454050.5456064,167.8777354618016,166.52714233987504
2026-03-14 02:15:00,985.1439999999999,1773454950.5061681,167.394669327252,166.06710710920663
2026-03-14 02:30:00,985.1807555555555,1773455850.6218832,168.94868529076396,167.6211201508805
2026-03-14 02:45:00,985.1459666666666,1773456750.7064462,167.07777651083236,165.7533794467164
2026-03-14 03:00:00,985.0129111111112,1773457650.5952415,167.6124914481186,166.23961169537054
2026-03-14 03:15:00,985.0787777777778,1773458550.7348926,167.80776966932723,166.4552166887771
2026-03-14 03:30:00,985.0975333333332,1773459450.8259182,168.17333637400228,166.8240945168872
2026-03-14 03:45:00,985.0875555555556,1773460350.7456033,167.54425541619156,166.19674404619238
2026-03-14 04:00:00,985.1687569367369,1773461250.6033657,167.5286355353075,166.20824027724586
2026-03-14 04:15:00,985.1298444444444,1773462150.772013,168.73130136986302,167.38839966298073
