#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Magnetometer Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H0>16-Sec Level 2 Data
#     DESCRIPTOR                      MAG>ACE Magnetic Field Instrument
#     DATA_VERSION                    7
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2026029
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            MAG - ACE Magnetic Field Experiment
#                                     References: http://www.srl.caltech.edu/ACE/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 9/7/01
#                                     12/04/02: Fixed description of Epoch time variable.
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 ac_h0_mfi_00000000_v01
#     LOGICAL_SOURCE                  AC_H0_MFI
#     LOGICAL_SOURCE_DESCRIPTION      H0 - ACE Magnetic Field 16-Second Level 2 Data
#     PI_NAME                         N. Ness
#     PI_AFFILIATION                  Bartol Research Institute
#     MISSION_GROUP                   ACE
#                                     !___Interplanetary Data near 1 AU
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     TIME_RESOLUTION                 16 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, N. Ness of Bartol Research
#                                     Institute
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     ALT_LOGICAL_SOURCE              ACE_MAG_Solar-Wind-Magnetic-Field-Level2-H0_16sec_cdf
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/MAG/L2/PT16S
#     DOI                             https://doi.org/10.48322/e0dc-0h53
#     CDAWEB_PARENTS                  ac_h0_mfi_00000000_v01
#                                     ac_h0_mfi_20260118_v07, ac_h0_mfi_20260119_v07
#                                     ac_h0_mfi_20260120_v07, ac_h0_mfi_20260121_v07
#                                     ac_h0_mfi_20260122_v07
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. B-field magnitude
#  3. Magnetic Field Vector in GSE Cartesian coordinates (16 sec)
#  4. Magnetic field vector in GSM coordinates (16 sec)
#
EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,<|B|>__nT,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT,BX_(GSM)_(@_x_component_)_nT,BY_(GSM)_(@_y_component_)_nT,BZ_(GSM)_(@_z_component_)_nT
2026-01-22T04:49:39.000Z,7.44300,-6.98200,-1.70000,1.84600,-6.98200,-2.09100,1.38700
2026-01-22T04:49:55.000Z,7.44800,-6.95200,-1.37800,2.16300,-6.95200,-1.85400,1.77200
2026-01-22T04:50:11.000Z,7.37200,-6.82600,-1.25400,2.47900,-6.82600,-1.80800,2.11000
2026-01-22T04:50:27.000Z,7.39500,-6.90700,-1.64300,2.02700,-6.90700,-2.07800,1.57800
2026-01-22T04:50:43.000Z,7.43700,-6.73100,-3.10400,-0.418000,-6.73100,-2.91600,-1.14400
2026-01-22T04:50:59.000Z,7.31300,-6.36600,-3.52900,-0.537000,-6.36600,-3.30100,-1.35900
2026-01-22T04:51:15.000Z,7.50100,-6.85600,-3.01900,0.115000,-6.85600,-2.96100,-0.604000
2026-01-22T04:51:31.000Z,7.54300,-6.80700,-3.17200,-0.644000,-6.80700,-2.92900,-1.37800
2026-01-22T04:51:47.000Z,7.52800,-6.84000,-2.98800,-0.958000,-6.84000,-2.67600,-1.63800
2026-01-22T04:52:03.000Z,7.46800,-6.67300,-3.12700,-1.19900,-6.67300,-2.75500,-1.90400
2026-01-22T04:52:19.000Z,7.48500,-6.67500,-3.15200,-1.23000,-6.67500,-2.77200,-1.94000
2026-01-22T04:52:35.000Z,7.51900,-6.73000,-3.04600,-1.38500,-6.73000,-2.63300,-2.06500
2026-01-22T04:52:51.000Z,7.53000,-6.72500,-3.11600,-1.30800,-6.72500,-2.71900,-2.00600
2026-01-22T04:53:07.000Z,7.48700,-6.66100,-3.13100,-1.35300,-6.66100,-2.72400,-2.05200
2026-01-22T04:53:23.000Z,7.56700,-6.72100,-3.28400,-1.10600,-6.72100,-2.93100,-1.84900
2026-01-22T04:53:39.000Z,7.52300,-6.68300,-3.37100,-0.697000,-6.68300,-3.11200,-1.47100
2026-01-22T04:53:55.000Z,7.48300,-6.48300,-3.24300,-1.75000,-6.48300,-2.74000,-2.46400
2026-01-22T04:54:11.000Z,7.37400,-6.50800,-2.67900,0.0870000,-6.50800,-2.62500,-0.545000
2026-01-22T04:54:27.000Z,7.35000,-6.04300,-1.80400,3.73500,-6.04300,-2.63000,3.20800
2026-01-22T04:54:43.000Z,7.40800,-6.23400,-1.49200,3.70600,-6.23400,-2.31900,3.25300
2026-01-22T04:54:59.000Z,7.37300,-6.03300,-1.53200,3.94400,-6.03300,-2.41400,3.47500
2026-01-22T04:55:15.000Z,7.47100,-6.57000,-2.03300,2.06000,-6.57000,-2.45800,1.52700
2026-01-22T04:55:31.000Z,7.50600,-7.09400,-2.28600,0.715000,-7.09400,-2.39000,0.161000
2026-01-22T04:55:47.000Z,7.44600,-6.94000,-2.45300,1.07000,-6.94000,-2.63600,0.467000
2026-01-22T04:56:03.000Z,7.32300,-6.86400,-2.38100,0.688000,-6.86400,-2.47600,0.114000
2026-01-22T04:56:19.000Z,7.40300,-6.99200,-2.37600,0.274000,-6.99200,-2.37400,-0.288000
2026-01-22T04:56:35.000Z,7.45200,-6.73900,-3.04600,-0.159000,-6.73900,-2.92500,-0.864000
2026-01-22T04:56:51.000Z,7.47800,-6.76900,-2.45700,0.654000,-6.76900,-2.54200,0.0640000
2026-01-22T04:57:07.000Z,7.43900,-7.04400,-1.11300,2.09800,-7.04400,-1.57000,1.78100
2026-01-22T04:57:23.000Z,7.33000,-6.65600,-0.521000,2.99000,-6.65600,-1.20200,2.78700
2026-01-22T04:57:39.000Z,7.36900,-6.29500,0.181000,3.81300,-6.29500,-0.710000,3.75100
2026-01-22T04:57:55.000Z,7.41100,-6.55900,0.327000,3.42200,-6.55900,-0.475000,3.40400
2026-01-22T04:58:11.000Z,7.37300,-6.45300,0.642000,3.49500,-6.45300,-0.185000,3.54900
2026-01-22T04:58:27.000Z,7.37100,-6.39000,0.959000,3.49900,-6.39000,0.122000,3.62600
2026-01-22T04:58:43.000Z,7.36400,-6.64700,1.22000,2.85600,-6.64700,0.526000,3.06000
2026-01-22T04:58:59.000Z,7.46200,-6.63600,1.71500,2.82700,-6.63600,1.01500,3.14700
2026-01-22T04:59:15.000Z,7.55700,-7.21600,-1.87500,0.361000,-7.21600,-1.90800,-0.0820000
2026-01-22T04:59:31.000Z,7.62000,-7.02300,-2.79700,-0.770000,-7.02300,-2.54400,-1.39400
2026-01-22T04:59:47.000Z,7.61500,-6.99000,-2.95400,-0.514000,-6.99000,-2.75600,-1.18200
2026-01-22T05:00:03.000Z,7.56500,-7.13300,-2.48800,-0.0550000,-7.13300,-2.40800,-0.627000
2026-01-22T05:00:19.000Z,7.54000,-6.97900,-2.80000,-0.128000,-6.97900,-2.69500,-0.769000
2026-01-22T05:00:35.000Z,7.51900,-6.87400,-3.03800,-0.103000,-6.87400,-2.93300,-0.799000
2026-01-22T05:00:51.000Z,7.50300,-6.78000,-3.19800,-0.112000,-6.78000,-3.08600,-0.844000
2026-01-22T05:01:07.000Z,7.47300,-6.72700,-3.24600,-0.0730000,-6.72700,-3.14200,-0.816000
2026-01-22T05:01:23.000Z,7.47100,-6.85000,-2.94900,0.306000,-6.85000,-2.94100,-0.379000
2026-01-22T05:01:39.000Z,7.48900,-6.91400,-2.79700,0.527000,-6.91400,-2.84300,-0.128000
2026-01-22T05:01:55.000Z,7.56400,-7.05300,-2.67500,0.348000,-7.05300,-2.68300,-0.274000
2026-01-22T05:02:11.000Z,7.49400,-6.77600,-2.72000,-1.21200,-6.77600,-2.37100,-1.80200
2026-01-22T05:02:27.000Z,7.44300,-6.69800,-3.07400,-0.833000,-6.69800,-2.80200,-1.51300
2026-01-22T05:02:43.000Z,7.37400,-6.85800,-2.58900,-0.605000,-6.85800,-2.38200,-1.18000
2026-01-22T05:02:59.000Z,7.41700,-6.94300,-2.56500,-0.256000,-6.94300,-2.43900,-0.834000
2026-01-22T05:03:15.000Z,7.45600,-6.85600,-2.89700,0.237000,-6.85600,-2.87500,-0.430000
2026-01-22T05:03:31.000Z,7.35600,-6.98300,-2.23300,0.0620000,-6.98300,-2.18800,-0.448000
2026-01-22T05:03:47.000Z,7.47700,-6.98400,-2.52500,0.742000,-6.98400,-2.62800,0.148000
2026-01-22T05:04:03.000Z,7.38200,-6.62000,-3.00600,1.18500,-6.62000,-3.19700,0.471000
2026-01-22T05:04:19.000Z,7.41400,-6.26000,-3.43300,1.93400,-6.26000,-3.78300,1.10300
2026-01-22T05:04:35.000Z,7.30800,-6.25400,-3.29100,1.78300,-6.25400,-3.61000,0.989000
2026-01-22T05:04:51.000Z,7.29600,-7.05700,-1.49800,0.346000,-7.05700,-1.53800,-0.00200000
2026-01-22T05:05:07.000Z,7.32000,-5.91200,2.16800,-3.59200,-5.91200,2.92500,-3.00800
2026-01-22T05:05:23.000Z,7.26700,-6.62600,0.799000,-2.57400,-6.62600,1.36100,-2.32600
2026-01-22T05:05:39.000Z,7.26000,-6.68100,0.716000,-2.72700,-6.68100,1.31400,-2.49500
2026-01-22T05:05:55.000Z,7.41600,-6.81400,0.653000,-2.83000,-6.81400,1.27500,-2.60900
2026-01-22T05:06:11.000Z,7.40600,-6.65400,-0.497000,-3.10500,-6.65400,0.216000,-3.13700
2026-01-22T05:06:27.000Z,7.45000,-6.42000,-1.80600,-3.17700,-6.42000,-1.04300,-3.50200
2026-01-22T05:06:43.000Z,7.36500,-6.48700,-1.11500,-3.28000,-6.48700,-0.348000,-3.44700
2026-01-22T05:06:59.000Z,7.37600,-6.59300,-0.883000,-3.16500,-6.59300,-0.148000,-3.28200
2026-01-22T05:07:15.000Z,7.38500,-6.50600,-1.09400,-3.31100,-6.50600,-0.321000,-3.47200
2026-01-22T05:07:31.000Z,7.33700,-6.42600,-1.01500,-3.38100,-6.42600,-0.230000,-3.52300
2026-01-22T05:07:47.000Z,7.45600,-6.75600,-0.819000,-3.02900,-6.75600,-0.118000,-3.13500
2026-01-22T05:08:03.000Z,7.42900,-6.64700,-0.446000,-3.25100,-6.64700,0.295000,-3.26800
2026-01-22T05:08:19.000Z,7.39600,-6.47600,-0.375000,-3.49400,-6.47600,0.417000,-3.48900
2026-01-22T05:08:35.000Z,7.29500,-6.60300,-0.278000,-3.07100,-6.60300,0.417000,-3.05600
2026-01-22T05:08:51.000Z,7.36100,-6.70300,-0.966000,-2.86400,-6.70300,-0.301000,-3.00700
2026-01-22T05:09:07.000Z,7.33500,-6.71900,-0.494000,-2.85500,-6.71900,0.156000,-2.89300
2026-01-22T05:09:23.000Z,7.35500,-6.91100,-0.405000,-2.47500,-6.91100,0.158000,-2.50300
2026-01-22T05:09:39.000Z,7.41200,-7.10700,-0.325000,-2.04700,-7.10700,0.140000,-2.06800
2026-01-22T05:09:55.000Z,7.42200,-6.33000,0.518000,-3.81600,-6.33000,1.35500,-3.60500
2026-01-22T05:10:11.000Z,7.48100,-6.23700,0.381000,-4.07400,-6.23700,1.27900,-3.88700
2026-01-22T05:10:27.000Z,7.53300,-6.11400,0.269000,-4.38700,-6.11400,1.23800,-4.21700
2026-01-22T05:10:43.000Z,7.54100,-6.25900,-0.0780000,-4.20000,-6.25900,0.857000,-4.11300
2026-01-22T05:10:59.000Z,7.53900,-6.16300,-0.831000,-4.22600,-6.16300,0.128000,-4.30500
2026-01-22T05:11:15.000Z,7.53200,-6.37800,-1.15400,-3.82900,-6.37800,-0.276000,-3.98900
2026-01-22T05:11:31.000Z,7.42900,-6.40900,-1.01500,-3.57000,-6.40900,-0.198000,-3.70600
2026-01-22T05:11:47.000Z,7.51800,-6.83200,-0.527000,-3.08400,-6.83200,0.168000,-3.12500
2026-01-22T05:12:03.000Z,7.57600,-6.89100,-0.897000,-3.00900,-6.89100,-0.209000,-3.13300
2026-01-22T05:12:19.000Z,7.49600,-6.86300,-0.979000,-2.83600,-6.86300,-0.328000,-2.98300
2026-01-22T05:12:35.000Z,7.54500,-6.79900,-0.656000,-3.16500,-6.79900,0.0590000,-3.23200
2026-01-22T05:12:51.000Z,7.57500,-7.18500,-1.33100,-1.98600,-7.18500,-0.860000,-2.23000
2026-01-22T05:13:07.000Z,7.49100,-7.10200,-1.14500,-2.08400,-7.10200,-0.657000,-2.28500
2026-01-22T05:13:23.000Z,7.45500,-7.07700,-1.08100,-2.06600,-7.07700,-0.600000,-2.25300
2026-01-22T05:13:39.000Z,7.46500,-7.12000,-1.05800,-1.96900,-7.12000,-0.599000,-2.15300
2026-01-22T05:13:55.000Z,7.42200,-6.93200,-0.984000,-2.44200,-6.93200,-0.424000,-2.59900
2026-01-22T05:14:11.000Z,7.45200,-6.94400,-0.591000,-2.61800,-6.94400,-0.00100000,-2.68400
2026-01-22T05:14:27.000Z,7.47800,-6.97400,-0.669000,-2.57400,-6.97400,-0.0890000,-2.65800
2026-01-22T05:14:43.000Z,7.45900,-7.03400,-1.44100,-1.98200,-7.03400,-0.971000,-2.25000
2026-01-22T05:14:59.000Z,7.48100,-7.09700,-1.65000,-1.65700,-7.09700,-1.24700,-1.97800
2026-01-22T05:15:15.000Z,7.56000,-7.12900,-2.00400,-1.50700,-7.12900,-1.62600,-1.90800
2026-01-22T05:15:31.000Z,7.56900,-7.06500,-2.14200,-1.65600,-7.06500,-1.72900,-2.08400
2026-01-22T05:15:47.000Z,7.46500,-6.76700,-2.52100,-1.83600,-6.76700,-2.05900,-2.34200
2026-01-22T05:16:03.000Z,7.42400,-6.59700,-2.14500,-2.59000,-6.59700,-1.52900,-2.99600
2026-01-22T05:16:19.000Z,7.54800,-6.66000,-2.72500,-2.26400,-6.66000,-2.16700,-2.80300
2026-01-22T05:16:35.000Z,7.48100,-6.61800,-2.66800,-2.24000,-6.61800,-2.11600,-2.76700
2026-01-22T05:16:51.000Z,7.52100,-6.72400,-2.60300,-2.12000,-6.72400,-2.07900,-2.63500
2026-01-22T05:17:07.000Z,7.49400,-6.85600,-2.34900,-1.89500,-6.85600,-1.88200,-2.36000
2026-01-22T05:17:23.000Z,7.47900,-6.68600,-2.57300,-2.13600,-6.68600,-2.04800,-2.64300
2026-01-22T05:17:39.000Z,7.48500,-6.54700,-2.55400,-2.57200,-6.54700,-1.93600,-3.06500
2026-01-22T05:17:55.000Z,7.49600,-6.52200,-2.47100,-2.73700,-6.52200,-1.81900,-3.20700
2026-01-22T05:18:11.000Z,7.45700,-6.64200,-2.36600,-2.40300,-6.64200,-1.79000,-2.85900
2026-01-22T05:18:27.000Z,7.45700,-6.61000,-2.08000,-2.73100,-6.61000,-1.44000,-3.11700
2026-01-22T05:18:43.000Z,7.48900,-6.50500,-2.50200,-2.45000,-6.50500,-1.91400,-2.93300
2026-01-22T05:18:59.000Z,7.53000,-6.63900,-1.95900,-2.83900,-6.63900,-1.30000,-3.19500
2026-01-22T05:19:15.000Z,7.54000,-6.64200,-1.61700,-3.16200,-6.64200,-0.897000,-3.43700
2026-01-22T05:19:31.000Z,7.54000,-6.79000,-1.66600,-2.77700,-6.79000,-1.02900,-3.07100
2026-01-22T05:19:47.000Z,7.53400,-6.80300,-1.11900,-2.95600,-6.80300,-0.457000,-3.12700
2026-01-22T05:20:03.000Z,7.51000,-6.83700,-0.273000,-3.07200,-6.83700,0.394000,-3.05900
2026-01-22T05:20:19.000Z,7.48200,-6.88200,-0.813000,-2.80800,-6.88200,-0.191000,-2.91700
2026-01-22T05:20:35.000Z,7.42600,-6.87500,-1.33600,-2.45200,-6.87500,-0.779000,-2.68100
2026-01-22T05:20:51.000Z,7.42100,-6.74700,-1.79700,-2.48800,-6.74700,-1.22200,-2.81600
2026-01-22T05:21:07.000Z,7.41700,-6.74400,-1.98600,-2.31400,-6.74400,-1.44400,-2.68600
2026-01-22T05:21:23.000Z,7.46100,-6.66700,-2.72800,-1.87200,-6.66700,-2.26500,-2.41300
2026-01-22T05:21:39.000Z,7.51400,-6.85000,-2.64800,-1.56200,-6.85000,-2.25300,-2.09200
2026-01-22T05:21:55.000Z,7.47400,-6.51700,-3.36300,-1.36400,-6.51700,-2.99400,-2.05100
2026-01-22T05:22:11.000Z,7.49200,-6.74700,-1.62400,-2.76600,-6.74700,-0.996000,-3.04900
2026-01-22T05:22:27.000Z,7.53500,-6.80300,-1.60800,-2.79500,-6.80300,-0.975000,-3.07400
2026-01-22T05:22:43.000Z,7.46300,-6.59700,-1.88700,-2.90600,-6.59700,-1.22400,-3.24100
2026-01-22T05:22:59.000Z,7.50600,-6.46700,-1.69300,-3.38200,-6.46700,-0.934000,-3.66400
2026-01-22T05:23:15.000Z,7.51600,-6.29200,-2.80500,-2.95700,-6.29200,-2.11200,-3.48600
2026-01-22T05:23:31.000Z,7.52500,-6.31900,-2.76500,-2.99100,-6.31900,-2.06700,-3.51000
2026-01-22T05:23:47.000Z,7.54100,-6.35700,-3.20500,-2.47600,-6.35700,-2.60700,-3.10000
2026-01-22T05:24:03.000Z,7.55800,-6.34500,-3.56800,-1.99400,-6.34500,-3.06400,-2.70500
2026-01-22T05:24:19.000Z,7.58700,-5.67500,-4.51600,-2.17800,-5.67500,-3.95200,-3.08500
2026-01-22T05:24:35.000Z,7.52100,-5.75800,-1.88900,-2.55300,-5.75800,-1.30600,-2.89400
2026-01-22T05:24:51.000Z,7.42000,-6.28400,1.34500,-3.69600,-6.28400,2.09600,-3.32800
2026-01-22T05:25:07.000Z,7.47500,-6.61100,0.434000,-3.44600,-6.61100,1.15200,-3.27700
2026-01-22T05:25:23.000Z,7.51200,-6.85700,-0.0320000,-3.06000,-6.85700,0.615000,-2.99800
2026-01-22T05:25:39.000Z,7.49800,-7.01400,-0.795000,-2.50300,-7.01400,-0.250000,-2.61400
2026-01-22T05:25:55.000Z,7.44400,-6.95200,-1.89300,-1.85200,-6.95200,-1.46000,-2.20900
2026-01-22T05:26:11.000Z,7.49400,-6.99500,-2.24500,-1.42900,-6.99500,-1.89400,-1.86900
2026-01-22T05:26:27.000Z,7.53600,-7.01400,-2.18600,-1.62800,-7.01400,-1.79500,-2.05100
2026-01-22T05:26:43.000Z,7.47900,-6.94800,-2.28400,-1.06100,-6.94800,-2.01100,-1.51700
2026-01-22T05:26:59.000Z,7.53000,-6.70100,-3.39400,0.310000,-6.70100,-3.38400,-0.409000
2026-01-22T05:27:15.000Z,7.48600,-6.81200,-2.91400,0.976000,-6.81200,-3.05300,0.344000
2026-01-22T05:27:31.000Z,7.55200,-6.75900,-3.20400,0.972000,-6.75900,-3.33600,0.280000
2026-01-22T05:27:47.000Z,7.51700,-6.91600,-2.90900,0.341000,-6.91600,-2.91600,-0.275000
2026-01-22T05:28:03.000Z,7.48000,-6.83100,-2.95300,0.720000,-6.83100,-3.03800,0.0870000
2026-01-22T05:28:19.000Z,7.44400,-6.70900,-3.07500,0.917000,-6.70900,-3.19800,0.255000
2026-01-22T05:28:35.000Z,7.56800,-6.75900,-3.33200,0.669000,-6.75900,-3.39800,-0.0410000
2026-01-22T05:28:51.000Z,7.59400,-6.81900,-3.26400,0.561000,-6.81900,-3.30900,-0.131000
2026-01-22T05:29:07.000Z,7.50900,-6.73400,-3.29400,0.267000,-6.73400,-3.27700,-0.424000
2026-01-22T05:29:23.000Z,7.39900,-7.07800,-0.923000,-1.77700,-7.07800,-0.533000,-1.93000
2026-01-22T05:29:39.000Z,7.43800,-7.15600,-0.412000,-1.95400,-7.15600,0.00300000,-1.99700
2026-01-22T05:29:55.000Z,7.50900,-7.30800,-0.809000,-1.49600,-7.30800,-0.481000,-1.63100
2026-01-22T05:30:11.000Z,7.44500,-7.18300,-1.45700,-1.20600,-7.18300,-1.17500,-1.48200
2026-01-22T05:30:27.000Z,7.48200,-7.02400,-2.44000,-0.768000,-7.02400,-2.22800,-1.25700
2026-01-22T05:30:43.000Z,7.52500,-7.13300,-2.25700,-0.750000,-7.13300,-2.05300,-1.20000
2026-01-22T05:30:59.000Z,7.52300,-7.02500,-2.64300,-0.254000,-7.02500,-2.53400,-0.794000
2026-01-22T05:31:15.000Z,7.56100,-6.99500,-2.85500,0.0450000,-6.99500,-2.80300,-0.546000
2026-01-22T05:31:31.000Z,7.45000,-7.07100,-2.16300,-0.860000,-7.07100,-1.93900,-1.28700
2026-01-22T05:31:47.000Z,7.43800,-7.07700,-1.87600,-1.22500,-7.07700,-1.58300,-1.58500
2026-01-22T05:32:03.000Z,7.47700,-7.12500,-1.70600,-1.34700,-7.12500,-1.39200,-1.67000
2026-01-22T05:32:19.000Z,7.53400,-7.14200,-2.21800,-0.852000,-7.14200,-1.99600,-1.29000
2026-01-22T05:32:35.000Z,7.47000,-7.10700,-2.15700,-0.778000,-7.10700,-1.95200,-1.20500
2026-01-22T05:32:51.000Z,7.48200,-7.27000,-1.67800,-0.491000,-7.27000,-1.54200,-0.825000
2026-01-22T05:33:07.000Z,7.52100,-7.29100,-1.64500,-0.767000,-7.29100,-1.45200,-1.08800
2026-01-22T05:33:23.000Z,7.56500,-7.31900,-1.71500,-0.795000,-7.31900,-1.51600,-1.12900
2026-01-22T05:33:39.000Z,7.58600,-7.34600,-1.82200,-0.455000,-7.34600,-1.69100,-0.819000
2026-01-22T05:33:55.000Z,7.48100,-7.22500,-1.86900,-0.431000,-7.22500,-1.74200,-0.804000
2026-01-22T05:34:11.000Z,7.43800,-7.19000,-1.80800,-0.525000,-7.19000,-1.66300,-0.883000
2026-01-22T05:34:27.000Z,7.45900,-7.27600,-1.53200,-0.571000,-7.27600,-1.38400,-0.872000
2026-01-22T05:34:43.000Z,7.48000,-7.30500,-1.44000,-0.664000,-7.30500,-1.27400,-0.943000
2026-01-22T05:34:59.000Z,7.53800,-7.36100,-1.41500,-0.564000,-7.36100,-1.27000,-0.840000
2026-01-22T05:35:15.000Z,7.48500,-7.27400,-1.65700,0.561000,-7.27400,-1.73700,0.213000
2026-01-22T05:35:31.000Z,7.52600,-7.28100,-1.72800,0.321000,-7.28100,-1.75700,-0.0370000
2026-01-22T05:35:47.000Z,7.55500,-7.20600,-2.10100,-0.832000,-7.20600,-1.88800,-1.24100
2026-01-22T05:36:03.000Z,7.51500,-7.25800,-1.90800,-0.0860000,-7.25800,-1.85100,-0.471000
2026-01-22T05:36:19.000Z,7.40100,-7.14400,-1.90100,-0.00300000,-7.14400,-1.86100,-0.388000
2026-01-22T05:36:35.000Z,7.52400,-7.30600,-1.74900,0.217000,-7.30600,-1.75600,-0.142000
2026-01-22T05:36:51.000Z,7.48600,-7.21700,-1.96000,-0.217000,-7.21700,-1.87600,-0.609000
2026-01-22T05:37:07.000Z,7.49200,-7.21600,-2.00000,-0.161000,-7.21600,-1.92700,-0.562000
2026-01-22T05:37:23.000Z,7.42500,-7.12800,-2.05100,-0.220000,-7.12800,-1.96400,-0.629000
2026-01-22T05:37:39.000Z,7.50100,-7.24300,-1.92700,-0.235000,-7.24300,-1.84000,-0.618000
2026-01-22T05:37:55.000Z,7.50500,-7.22400,-1.98200,-0.430000,-7.22400,-1.85500,-0.820000
2026-01-22T05:38:11.000Z,7.44200,-7.14400,-2.05600,-0.157000,-7.14400,-1.98200,-0.567000
2026-01-22T05:38:27.000Z,7.47200,-7.21700,-1.90900,0.0980000,-7.21700,-1.88900,-0.287000
2026-01-22T05:38:43.000Z,7.46000,-7.19600,-1.90100,-0.239000,-7.19600,-1.81400,-0.615000
2026-01-22T05:38:59.000Z,7.54000,-7.20400,-2.03600,-0.817000,-7.20400,-1.83100,-1.20900
2026-01-22T05:39:15.000Z,7.65700,-7.41600,-1.88600,-0.0660000,-7.41600,-1.83400,-0.442000
2026-01-22T05:39:31.000Z,7.60900,-7.38100,-1.82800,-0.182000,-7.38100,-1.75400,-0.544000
2026-01-22T05:39:47.000Z,7.53400,-7.32000,-1.75000,-0.106000,-7.32000,-1.69300,-0.454000
2026-01-22T05:40:03.000Z,7.46300,-7.31100,-1.43500,-0.312000,-7.31100,-1.34400,-0.592000
2026-01-22T05:40:19.000Z,7.52400,-7.35800,-1.48100,0.486000,-7.35800,-1.54900,0.180000
2026-01-22T05:40:35.000Z,7.49700,-7.41900,-0.972000,0.276000,-7.41900,-1.00700,0.0770000
2026-01-22T05:40:51.000Z,7.52200,-7.46800,-0.673000,0.519000,-7.46800,-0.763000,0.374000
2026-01-22T05:41:07.000Z,7.64800,-7.57200,-0.624000,0.845000,-7.57200,-0.780000,0.704000
2026-01-22T05:41:23.000Z,7.56700,-7.52200,-0.662000,0.438000,-7.52200,-0.736000,0.298000
2026-01-22T05:41:39.000Z,7.62000,-7.58800,-0.439000,0.522000,-7.58800,-0.534000,0.425000
2026-01-22T05:41:55.000Z,7.60700,-7.54600,-0.319000,0.879000,-7.54600,-0.487000,0.799000
2026-01-22T05:42:11.000Z,7.55900,-7.49400,-0.146000,0.790000,-7.49400,-0.299000,0.746000
2026-01-22T05:42:27.000Z,7.57400,-6.72500,-2.29500,-2.52700,-6.72500,-1.74900,-2.93100
2026-01-22T05:42:43.000Z,7.53800,-5.97800,-2.53400,-3.77200,-5.97800,-1.73800,-4.19900
2026-01-22T05:42:59.000Z,7.61100,-5.66400,-3.00600,-4.08000,-5.66400,-2.14100,-4.59300
2026-01-22T05:43:15.000Z,7.59500,-5.68400,-3.41800,-3.66600,-5.68400,-2.62700,-4.26800
2026-01-22T05:43:31.000Z,7.54800,-5.43600,-3.62600,-3.74000,-5.43600,-2.81800,-4.38200
2026-01-22T05:43:47.000Z,7.56400,-6.27500,-2.29700,-3.47400,-6.27500,-1.56800,-3.85800
2026-01-22T05:44:03.000Z,7.56200,-6.49900,-1.95800,-3.08700,-6.49900,-1.31300,-3.41200
2026-01-22T05:44:19.000Z,7.52900,-6.06000,-1.83400,-3.62800,-6.06000,-1.08500,-3.91800
2026-01-22T05:44:35.000Z,7.60500,-5.86300,-2.80600,-3.94000,-5.86300,-1.97800,-4.41400
2026-01-22T05:44:51.000Z,7.61400,-5.79300,-3.04300,-3.88400,-5.79300,-2.22200,-4.40500
2026-01-22T05:45:07.000Z,7.56400,-5.98300,-2.60900,-3.81600,-5.98300,-1.81100,-4.25300
2026-01-22T05:45:23.000Z,7.60600,-6.06000,-2.57700,-3.79000,-6.06000,-1.78500,-4.22100
2026-01-22T05:45:39.000Z,7.62100,-5.70000,-2.63700,-4.23300,-5.70000,-1.75900,-4.66600
2026-01-22T05:45:55.000Z,7.55800,-5.22600,-2.90300,-4.62000,-5.22600,-1.94500,-5.09800
2026-01-22T05:46:11.000Z,7.50800,-6.40400,-1.66500,-3.46800,-6.40400,-0.957000,-3.72600
2026-01-22T05:46:27.000Z,7.49500,-7.20900,-0.0440000,-1.78200,-7.20900,0.304000,-1.75600
