data,TempoEpochUTC,Contagem,Contagem_corr
2026-01-23 09:00:00+00:00,1769158800,1836.0,1840.71
2026-01-23 09:15:00+00:00,1769159700,1832.4,1837.5
2026-01-23 09:30:00+00:00,1769160600,1828.8,1834.28
2026-01-23 09:45:00+00:00,1769161500,1832.4,1838.3
2026-01-23 10:00:00+00:00,1769162400,1836.0,1842.33
2026-01-23 10:15:00+00:00,1769163300,1825.2,1831.9
2026-01-23 10:30:00+00:00,1769164200,1814.4,1821.46
2026-01-23 10:45:00+00:00,1769165100,1825.2,1832.68
2026-01-23 11:00:00+00:00,1769166000,1836.0,1843.9
2026-01-23 11:15:00+00:00,1769166900,1839.6,1847.84
2026-01-23 11:30:00+00:00,1769167800,1843.2,1851.77
2026-01-23 11:45:00+00:00,1769168700,1836.0,1844.78
2026-01-23 12:00:00+00:00,1769169600,1828.8,1837.8
2026-01-23 12:15:00+00:00,1769170500,1825.2,1834.34
2026-01-23 12:30:00+00:00,1769171400,1821.6,1830.89
2026-01-23 12:45:00+00:00,1769172300,1825.2,1834.58
2026-01-23 13:00:00+00:00,1769173200,1828.8,1838.27
2026-01-23 13:15:00+00:00,1769174100,1818.0,1827.4
2026-01-23 13:30:00+00:00,1769175000,1807.2,1816.53
2026-01-23 13:45:00+00:00,1769175900,1821.6,1830.9
2026-01-23 14:00:00+00:00,1769176800,1836.0,1845.27
2026-01-23 14:15:00+00:00,1769177700,1836.0,1845.08
2026-01-23 14:30:00+00:00,1769178600,1836.0,1844.88
2026-01-23 14:45:00+00:00,1769179500,1832.4,1840.99
2026-01-23 15:00:00+00:00,1769180400,1828.8,1837.1
2026-01-23 15:15:00+00:00,1769181300,1836.0,1843.99
2026-01-23 15:30:00+00:00,1769182200,1843.2,1850.88
2026-01-23 15:45:00+00:00,1769183100,1839.6,1846.88
2026-01-23 16:00:00+00:00,1769184000,1836.0,1842.88
2026-01-23 16:15:00+00:00,1769184900,1836.0,1842.46
2026-01-23 16:30:00+00:00,1769185800,1836.0,1842.05
2026-01-23 16:45:00+00:00,1769186700,1832.4,1838.03
2026-01-23 17:00:00+00:00,1769187600,1828.8,1834.01
2026-01-23 17:15:00+00:00,1769188500,1832.4,1837.24
2026-01-23 17:30:00+00:00,1769189400,1836.0,1840.46
2026-01-23 17:45:00+00:00,1769190300,1832.4,1836.52
2026-01-23 18:00:00+00:00,1769191200,1828.8,1832.58
2026-01-23 18:15:00+00:00,1769192100,1828.8,1832.3
2026-01-23 18:30:00+00:00,1769193000,1828.8,1832.03
2026-01-23 18:45:00+00:00,1769193900,1843.2,1846.24
2026-01-23 19:00:00+00:00,1769194800,1857.6,1860.45
2026-01-23 19:15:00+00:00,1769195700,1850.4,1853.08
2026-01-23 19:30:00+00:00,1769196600,1843.2,1845.72
2026-01-23 19:45:00+00:00,1769197500,1843.2,1845.62
2026-01-23 20:00:00+00:00,1769198400,1843.2,1845.51
2026-01-23 20:15:00+00:00,1769199300,1839.6,1841.84
2026-01-23 20:30:00+00:00,1769200200,1836.0,1838.16
2026-01-23 20:45:00+00:00,1769201100,1843.2,1845.32
2026-01-23 21:00:00+00:00,1769202000,1850.4,1852.49
2026-01-23 21:15:00+00:00,1769202900,1846.8,1848.86
2026-01-23 21:30:00+00:00,1769203800,1843.2,1845.24
2026-01-23 21:45:00+00:00,1769204700,1843.2,1845.22
2026-01-23 22:00:00+00:00,1769205600,1843.2,1845.21
2026-01-23 22:15:00+00:00,1769206500,1836.0,1838.0
2026-01-23 22:30:00+00:00,1769207400,1828.8,1830.79
2026-01-23 22:45:00+00:00,1769208300,1836.0,1838.0
2026-01-23 23:00:00+00:00,1769209200,1843.2,1845.2
2026-01-23 23:15:00+00:00,1769210100,1843.2,1845.2
2026-01-23 23:30:00+00:00,1769211000,1843.2,1845.19
2026-01-23 23:45:00+00:00,1769211900,1839.6,1841.58
2026-01-24 00:00:00+00:00,1769212800,1836.0,1837.98
2026-01-24 00:15:00+00:00,1769213700,1839.6,1841.58
2026-01-24 00:30:00+00:00,1769214600,1843.2,1845.19
2026-01-24 00:45:00+00:00,1769215500,1843.2,1845.19
2026-01-24 01:00:00+00:00,1769216400,1843.2,1845.19
2026-01-24 01:15:00+00:00,1769217300,1832.4,1834.38
2026-01-24 01:30:00+00:00,1769218200,1821.6,1823.57
2026-01-24 01:45:00+00:00,1769219100,1828.8,1830.78
2026-01-24 02:00:00+00:00,1769220000,1836.0,1837.98
2026-01-24 02:15:00+00:00,1769220900,1836.0,1837.98
2026-01-24 02:30:00+00:00,1769221800,1836.0,1837.98
2026-01-24 02:45:00+00:00,1769222700,1836.0,1837.98
2026-01-24 03:00:00+00:00,1769223600,1836.0,1837.98
2026-01-24 03:15:00+00:00,1769224500,1832.4,1834.38
2026-01-24 03:30:00+00:00,1769225400,1828.8,1830.78
2026-01-24 03:45:00+00:00,1769226300,1832.4,1834.38
2026-01-24 04:00:00+00:00,1769227200,1836.0,1837.98
2026-01-24 04:15:00+00:00,1769228100,1828.8,1830.78
2026-01-24 04:30:00+00:00,1769229000,1821.6,1823.57
2026-01-24 04:45:00+00:00,1769229900,1821.6,1823.57
2026-01-24 05:00:00+00:00,1769230800,1821.6,1823.57
2026-01-24 05:15:00+00:00,1769231700,1828.8,1830.78
2026-01-24 05:30:00+00:00,1769232600,1836.0,1837.98
2026-01-24 05:45:00+00:00,1769233500,1839.6,1841.58
2026-01-24 06:00:00+00:00,1769234400,1843.2,1845.19
2026-01-24 06:15:00+00:00,1769235300,1846.8,1848.8
2026-01-24 06:30:00+00:00,1769236200,1850.4,1852.4
2026-01-24 06:45:00+00:00,1769237100,1850.4,1852.4
2026-01-24 07:00:00+00:00,1769238000,1850.4,1852.4
2026-01-24 07:15:00+00:00,1769238900,1843.2,1845.19
2026-01-24 07:30:00+00:00,1769239800,1836.0,1837.98
2026-01-24 07:45:00+00:00,1769240700,1839.6,1841.58
2026-01-24 08:00:00+00:00,1769241600,1843.2,1845.19
2026-01-24 08:15:00+00:00,1769242500,1843.2,1845.19
2026-01-24 08:30:00+00:00,1769243400,1843.2,1845.19
2026-01-24 08:45:00+00:00,1769244300,1839.6,1841.58
2026-01-24 09:00:00+00:00,1769245200,1836.0,1837.98
2026-01-24 09:15:00+00:00,1769246100,1843.2,1845.19
2026-01-24 09:30:00+00:00,1769247000,1850.4,1852.4
2026-01-24 09:45:00+00:00,1769247900,1850.4,1852.4
2026-01-24 10:00:00+00:00,1769248800,1850.4,1852.4
2026-01-24 10:15:00+00:00,1769249700,1854.0,1856.0
2026-01-24 10:30:00+00:00,1769250600,1857.6,1859.61
2026-01-24 10:45:00+00:00,1769251500,1854.0,1856.0
2026-01-24 11:00:00+00:00,1769252400,1850.4,1852.4
2026-01-24 11:15:00+00:00,1769253300,1839.6,1841.59
2026-01-24 11:30:00+00:00,1769254200,1828.8,1830.78
2026-01-24 11:45:00+00:00,1769255100,1836.0,1837.98
2026-01-24 12:00:00+00:00,1769256000,1843.2,1845.19
2026-01-24 12:15:00+00:00,1769256900,1836.0,1837.98
2026-01-24 12:30:00+00:00,1769257800,1828.8,1830.78
2026-01-24 12:45:00+00:00,1769258700,1832.4,1834.38
2026-01-24 13:00:00+00:00,1769259600,1836.0,1837.98
2026-01-24 13:15:00+00:00,1769260500,1839.6,1841.58
2026-01-24 13:30:00+00:00,1769261400,1843.2,1845.19
2026-01-24 13:45:00+00:00,1769262300,1846.8,1848.8
2026-01-24 14:00:00+00:00,1769263200,1850.4,1852.4
2026-01-24 14:15:00+00:00,1769264100,1843.2,1845.19
2026-01-24 14:30:00+00:00,1769265000,1836.0,1837.98
2026-01-24 14:45:00+00:00,1769265900,1839.6,1841.58
2026-01-24 15:00:00+00:00,1769266800,1843.2,1845.19
2026-01-24 15:15:00+00:00,1769267700,1832.4,1834.38
2026-01-24 15:30:00+00:00,1769268600,1821.6,1823.57
2026-01-24 15:45:00+00:00,1769269500,1836.0,1837.98
2026-01-24 16:00:00+00:00,1769270400,1850.4,1852.4
2026-01-24 16:15:00+00:00,1769271300,1846.8,1848.8
2026-01-24 16:30:00+00:00,1769272200,1843.2,1845.19
2026-01-24 16:45:00+00:00,1769273100,1839.6,1841.58
2026-01-24 17:00:00+00:00,1769274000,1836.0,1837.98
2026-01-24 17:15:00+00:00,1769274900,1836.0,1837.98
2026-01-24 17:30:00+00:00,1769275800,1836.0,1837.98
2026-01-24 17:45:00+00:00,1769276700,1846.8,1848.8
2026-01-24 18:00:00+00:00,1769277600,1857.6,1859.61
2026-01-24 18:15:00+00:00,1769278500,1857.6,1859.61
2026-01-24 18:30:00+00:00,1769279400,1857.6,1859.61
2026-01-24 18:45:00+00:00,1769280300,1857.6,1859.61
2026-01-24 19:00:00+00:00,1769281200,1857.6,1859.61
2026-01-24 19:15:00+00:00,1769282100,1857.6,1859.61
2026-01-24 19:30:00+00:00,1769283000,1857.6,1859.61
2026-01-24 19:45:00+00:00,1769283900,1854.0,1856.0
2026-01-24 20:00:00+00:00,1769284800,1850.4,1852.4
2026-01-24 20:15:00+00:00,1769285700,1854.0,1856.0
2026-01-24 20:30:00+00:00,1769286600,1857.6,1859.61
2026-01-24 20:45:00+00:00,1769287500,1857.6,1859.61
2026-01-24 21:00:00+00:00,1769288400,1857.6,1859.61
2026-01-24 21:15:00+00:00,1769289300,1854.0,1856.0
2026-01-24 21:30:00+00:00,1769290200,1850.4,1852.4
2026-01-24 21:45:00+00:00,1769291100,1854.0,1856.0
2026-01-24 22:00:00+00:00,1769292000,1857.6,1859.61
2026-01-24 22:15:00+00:00,1769292900,1850.4,1852.4
2026-01-24 22:30:00+00:00,1769293800,1843.2,1845.19
2026-01-24 22:45:00+00:00,1769294700,1843.2,1845.19
2026-01-24 23:00:00+00:00,1769295600,1843.2,1845.19
2026-01-24 23:15:00+00:00,1769296500,1839.6,1841.58
2026-01-24 23:30:00+00:00,1769297400,1836.0,1837.98
2026-01-24 23:45:00+00:00,1769298300,1846.8,1848.8
2026-01-25 00:00:00+00:00,1769299200,1857.6,1859.61
2026-01-25 00:15:00+00:00,1769300100,1861.2,1863.21
2026-01-25 00:30:00+00:00,1769301000,1864.8,1866.81
2026-01-25 00:45:00+00:00,1769301900,1854.0,1856.0
2026-01-25 01:00:00+00:00,1769302800,1843.2,1845.19
2026-01-25 01:15:00+00:00,1769303700,1836.0,1837.98
2026-01-25 01:30:00+00:00,1769304600,1828.8,1830.78
2026-01-25 01:45:00+00:00,1769305500,1839.6,1841.59
2026-01-25 02:00:00+00:00,1769306400,1850.4,1852.4
2026-01-25 02:15:00+00:00,1769307300,1846.8,1848.8
2026-01-25 02:30:00+00:00,1769308200,1843.2,1845.19
2026-01-25 02:45:00+00:00,1769309100,1839.6,1841.58
2026-01-25 03:00:00+00:00,1769310000,1836.0,1837.98
2026-01-25 03:15:00+00:00,1769310900,1839.6,1841.58
2026-01-25 03:30:00+00:00,1769311800,1843.2,1845.19
2026-01-25 03:45:00+00:00,1769312700,1832.4,1834.38
2026-01-25 04:00:00+00:00,1769313600,1821.6,1823.57
2026-01-25 04:15:00+00:00,1769314500,1836.0,1837.98
2026-01-25 04:30:00+00:00,1769315400,1850.4,1852.4
2026-01-25 04:45:00+00:00,1769316300,1846.8,1848.8
2026-01-25 05:00:00+00:00,1769317200,1843.2,1845.19
2026-01-25 05:15:00+00:00,1769318100,1843.2,1845.19
2026-01-25 05:30:00+00:00,1769319000,1843.2,1845.19
2026-01-25 05:45:00+00:00,1769319900,1843.2,1845.19
2026-01-25 06:00:00+00:00,1769320800,1843.2,1845.19
2026-01-25 06:15:00+00:00,1769321700,1846.8,1848.8
2026-01-25 06:30:00+00:00,1769322600,1850.4,1852.4
2026-01-25 06:45:00+00:00,1769323500,1850.4,1852.4
2026-01-25 07:00:00+00:00,1769324400,1850.4,1852.4
2026-01-25 07:15:00+00:00,1769325300,1846.8,1848.8
2026-01-25 07:30:00+00:00,1769326200,1843.2,1845.2
2026-01-25 07:45:00+00:00,1769327100,1846.8,1848.81
2026-01-25 08:00:00+00:00,1769328000,1850.4,1852.42
2026-01-25 08:15:00+00:00,1769328900,1854.0,1856.03
2026-01-25 08:30:00+00:00,1769329800,1857.6,1859.64
2026-01-25 08:45:00+00:00,1769330700,1857.6,1859.65
2026-01-25 09:00:00+00:00,1769331600,1857.6,1859.66
2026-01-25 09:15:00+00:00,1769332500,1854.0,1856.07
2026-01-25 09:30:00+00:00,1769333400,1850.4,1852.48
2026-01-25 09:45:00+00:00,1769334300,1854.0,1856.1
2026-01-25 10:00:00+00:00,1769335200,1857.6,1859.72
2026-01-25 10:15:00+00:00,1769336100,1857.6,1859.74
2026-01-25 10:30:00+00:00,1769337000,1857.6,1859.76
2026-01-25 10:45:00+00:00,1769337900,1850.4,1852.57
2026-01-25 11:00:00+00:00,1769338800,1843.2,1845.38
2026-01-25 11:15:00+00:00,1769339700,1850.4,1852.61
2026-01-25 11:30:00+00:00,1769340600,1857.6,1859.84
2026-01-25 11:45:00+00:00,1769341500,1857.6,1859.86
2026-01-25 12:00:00+00:00,1769342400,1857.6,1859.87
2026-01-25 12:15:00+00:00,1769343300,1854.0,1856.28
2026-01-25 12:30:00+00:00,1769344200,1850.4,1852.68
2026-01-25 12:45:00+00:00,1769345100,1846.8,1849.08
2026-01-25 13:00:00+00:00,1769346000,1843.2,1845.47
2026-01-25 13:15:00+00:00,1769346900,1843.2,1845.46
2026-01-25 13:30:00+00:00,1769347800,1843.2,1845.45
2026-01-25 13:45:00+00:00,1769348700,1854.0,1856.24
2026-01-25 14:00:00+00:00,1769349600,1864.8,1867.04
2026-01-25 14:15:00+00:00,1769350500,1857.6,1859.8
2026-01-25 14:30:00+00:00,1769351400,1850.4,1852.57
2026-01-25 14:45:00+00:00,1769352300,1846.8,1848.93
2026-01-25 15:00:00+00:00,1769353200,1843.2,1845.29
2026-01-25 15:15:00+00:00,1769354100,1843.2,1845.25
2026-01-25 15:30:00+00:00,1769355000,1843.2,1845.21
2026-01-25 15:45:00+00:00,1769355900,1854.0,1855.96
2026-01-25 16:00:00+00:00,1769356800,1864.8,1866.71
2026-01-25 16:15:00+00:00,1769357700,1861.2,1863.02
2026-01-25 16:30:00+00:00,1769358600,1857.6,1859.34
2026-01-25 16:45:00+00:00,1769359500,1857.6,1859.22
2026-01-25 17:00:00+00:00,1769360400,1857.6,1859.11
2026-01-25 17:15:00+00:00,1769361300,1850.4,1851.74
2026-01-25 17:30:00+00:00,1769362200,1843.2,1844.38
2026-01-25 17:45:00+00:00,1769363100,1850.4,1851.37
2026-01-25 18:00:00+00:00,1769364000,1857.6,1858.36
2026-01-25 18:15:00+00:00,1769364900,1854.0,1854.49
2026-01-25 18:30:00+00:00,1769365800,1850.4,1850.62
2026-01-25 18:45:00+00:00,1769366700,1850.4,1850.3
2026-01-25 19:00:00+00:00,1769367600,1850.4,1849.99
2026-01-25 19:15:00+00:00,1769368500,1861.2,1860.44
2026-01-25 19:30:00+00:00,1769369400,1872.0,1870.88
2026-01-25 19:45:00+00:00,1769370300,1868.4,1866.93
2026-01-25 20:00:00+00:00,1769371200,1864.8,1862.98
2026-01-25 20:15:00+00:00,1769372100,1857.6,1855.46
2026-01-25 20:30:00+00:00,1769373000,1850.4,1847.95
2026-01-25 20:45:00+00:00,1769373900,1854.0,1851.3
2026-01-25 21:00:00+00:00,1769374800,1857.6,1854.64
2026-01-25 21:15:00+00:00,1769375700,1850.4,1847.3
2026-01-25 21:30:00+00:00,1769376600,1843.2,1839.96
2026-01-25 21:45:00+00:00,1769377500,1857.6,1854.3
2026-01-25 22:00:00+00:00,1769378400,1872.0,1868.65
2026-01-25 22:15:00+00:00,1769379300,1868.4,1865.15
2026-01-25 22:30:00+00:00,1769380200,1864.8,1861.65
2026-01-25 22:45:00+00:00,1769381100,1857.6,1854.66
2026-01-25 23:00:00+00:00,1769382000,1850.4,1847.68
2026-01-25 23:15:00+00:00,1769382900,1843.2,1840.78
2026-01-25 23:30:00+00:00,1769383800,1836.0,1833.87
2026-01-25 23:45:00+00:00,1769384700,1846.8,1845.0
2026-01-26 00:00:00+00:00,1769385600,1857.6,1856.12
2026-01-26 00:15:00+00:00,1769386500,1857.6,1856.47
2026-01-26 00:30:00+00:00,1769387400,1857.6,1856.82
2026-01-26 00:45:00+00:00,1769388300,1857.6,1857.14
2026-01-26 01:00:00+00:00,1769389200,1857.6,1857.47
2026-01-26 01:15:00+00:00,1769390100,1850.4,1850.54
2026-01-26 01:30:00+00:00,1769391000,1843.2,1843.6
2026-01-26 01:45:00+00:00,1769391900,1843.2,1843.8
2026-01-26 02:00:00+00:00,1769392800,1843.2,1844.0
2026-01-26 02:15:00+00:00,1769393700,1850.4,1851.32
2026-01-26 02:30:00+00:00,1769394600,1857.6,1858.64
2026-01-26 02:45:00+00:00,1769395500,1850.4,1851.47
2026-01-26 03:00:00+00:00,1769396400,1843.2,1844.3
2026-01-26 03:15:00+00:00,1769397300,1854.0,1855.06
2026-01-26 03:30:00+00:00,1769398200,1864.8,1865.83
2026-01-26 03:45:00+00:00,1769399100,1857.6,1858.52
2026-01-26 04:00:00+00:00,1769400000,1850.4,1851.2
2026-01-26 04:15:00+00:00,1769400900,1864.8,1865.44
2026-01-26 04:30:00+00:00,1769401800,1879.2,1879.68
2026-01-26 04:45:00+00:00,1769402700,1872.0,1872.29
2026-01-26 05:00:00+00:00,1769403600,1864.8,1864.9
2026-01-26 05:15:00+00:00,1769404500,1864.8,1864.71
2026-01-26 05:30:00+00:00,1769405400,1864.8,1864.52
2026-01-26 05:45:00+00:00,1769406300,1857.6,1857.16
2026-01-26 06:00:00+00:00,1769407200,1850.4,1849.81
2026-01-26 06:15:00+00:00,1769408100,1857.6,1856.9
2026-01-26 06:30:00+00:00,1769409000,1864.8,1864.0
2026-01-26 06:45:00+00:00,1769409900,1872.0,1871.18
2026-01-26 07:00:00+00:00,1769410800,1879.2,1878.35
2026-01-26 07:15:00+00:00,1769411700,1875.6,1874.8
2026-01-26 07:30:00+00:00,1769412600,1872.0,1871.26
2026-01-26 07:45:00+00:00,1769413500,1872.0,1871.39
2026-01-26 08:00:00+00:00,1769414400,1872.0,1871.52
2026-01-26 08:15:00+00:00,1769415300,1868.4,1868.1
2026-01-26 08:30:00+00:00,1769416200,1864.8,1864.68
2026-01-26 08:45:00+00:00,1769417100,1864.8,1864.88
2026-01-26 09:00:00+00:00,1769418000,1864.8,1865.09
2026-01-26 09:15:00+00:00,1769418900,1868.4,1868.9
2026-01-26 09:30:00+00:00,1769419800,1872.0,1872.7
2026-01-26 09:45:00+00:00,1769420700,1864.8,1865.68
2026-01-26 10:00:00+00:00,1769421600,1857.6,1858.66
2026-01-26 10:15:00+00:00,1769422500,1857.6,1858.81
2026-01-26 10:30:00+00:00,1769423400,1857.6,1858.96
2026-01-26 10:45:00+00:00,1769424300,1850.4,1851.87
2026-01-26 11:00:00+00:00,1769425200,1843.2,1844.78
2026-01-26 11:15:00+00:00,1769426100,1846.8,1848.46
2026-01-26 11:30:00+00:00,1769427000,1850.4,1852.15
2026-01-26 11:45:00+00:00,1769427900,1850.4,1852.2
2026-01-26 12:00:00+00:00,1769428800,1850.4,1852.26
2026-01-26 12:15:00+00:00,1769429700,1843.2,1845.08
2026-01-26 12:30:00+00:00,1769430600,1836.0,1837.91
2026-01-26 12:45:00+00:00,1769431500,1839.6,1841.53
2026-01-26 13:00:00+00:00,1769432400,1843.2,1845.15
2026-01-26 13:15:00+00:00,1769433300,1850.4,1852.36
2026-01-26 13:30:00+00:00,1769434200,1857.6,1859.58
2026-01-26 13:45:00+00:00,1769435100,1846.8,1848.77
2026-01-26 14:00:00+00:00,1769436000,1836.0,1837.96
2026-01-26 14:15:00+00:00,1769436900,1843.2,1845.16
2026-01-26 14:30:00+00:00,1769437800,1850.4,1852.35
2026-01-26 14:45:00+00:00,1769438700,1843.2,1845.12
2026-01-26 15:00:00+00:00,1769439600,1836.0,1837.9
2026-01-26 15:15:00+00:00,1769440500,1846.8,1848.68
2026-01-26 15:30:00+00:00,1769441400,1857.6,1859.45
2026-01-26 15:45:00+00:00,1769442300,1857.6,1859.38
2026-01-26 16:00:00+00:00,1769443200,1857.6,1859.32
2026-01-26 16:15:00+00:00,1769444100,1850.4,1852.02
2026-01-26 16:30:00+00:00,1769445000,1843.2,1844.71
2026-01-26 16:45:00+00:00,1769445900,1854.0,1855.38
2026-01-26 17:00:00+00:00,1769446800,1864.8,1866.04
2026-01-26 17:15:00+00:00,1769447700,1861.2,1862.24
2026-01-26 17:30:00+00:00,1769448600,1857.6,1858.44
2026-01-26 17:45:00+00:00,1769449500,1857.6,1858.18
2026-01-26 18:00:00+00:00,1769450400,1857.6,1857.92
2026-01-26 18:15:00+00:00,1769451300,1854.0,1854.02
2026-01-26 18:30:00+00:00,1769452200,1850.4,1850.11
2026-01-26 18:45:00+00:00,1769453100,1857.6,1856.96
2026-01-26 19:00:00+00:00,1769454000,1864.8,1863.82
2026-01-26 19:15:00+00:00,1769454900,1872.0,1870.66
2026-01-26 19:30:00+00:00,1769455800,1879.2,1877.5
2026-01-26 19:45:00+00:00,1769456700,1868.4,1866.39
2026-01-26 20:00:00+00:00,1769457600,1857.6,1855.28
2026-01-26 20:15:00+00:00,1769458500,1854.0,1851.43
2026-01-26 20:30:00+00:00,1769459400,1850.4,1847.58
2026-01-26 20:45:00+00:00,1769460300,1850.4,1847.42
2026-01-26 21:00:00+00:00,1769461200,1850.4,1847.26
2026-01-26 21:15:00+00:00,1769462100,1850.4,1847.22
2026-01-26 21:30:00+00:00,1769463000,1850.4,1847.17
2026-01-26 21:45:00+00:00,1769463900,1850.4,1847.26
2026-01-26 22:00:00+00:00,1769464800,1850.4,1847.34
2026-01-26 22:15:00+00:00,1769465700,1857.6,1854.72
2026-01-26 22:30:00+00:00,1769466600,1864.8,1862.11
2026-01-26 22:45:00+00:00,1769467500,1857.6,1855.2
2026-01-26 23:00:00+00:00,1769468400,1850.4,1848.29
2026-01-26 23:15:00+00:00,1769469300,1857.6,1855.82
2026-01-26 23:30:00+00:00,1769470200,1864.8,1863.35
2026-01-26 23:45:00+00:00,1769471100,1850.4,1849.3
2026-01-27 00:00:00+00:00,1769472000,1836.0,1835.26
2026-01-27 00:15:00+00:00,1769472900,1846.8,1846.39
2026-01-27 00:30:00+00:00,1769473800,1857.6,1857.52
2026-01-27 00:45:00+00:00,1769474700,1861.2,1861.42
2026-01-27 01:00:00+00:00,1769475600,1864.8,1865.31
2026-01-27 01:15:00+00:00,1769476500,1850.4,1851.14
2026-01-27 01:30:00+00:00,1769477400,1836.0,1836.97
2026-01-27 01:45:00+00:00,1769478300,1843.2,1844.36
2026-01-27 02:00:00+00:00,1769479200,1850.4,1851.74
2026-01-27 02:15:00+00:00,1769480100,1854.0,1855.47
2026-01-27 02:30:00+00:00,1769481000,1857.6,1859.2
2026-01-27 02:45:00+00:00,1769481900,1861.2,1862.89
2026-01-27 03:00:00+00:00,1769482800,1864.8,1866.58
2026-01-27 03:15:00+00:00,1769483700,1857.6,1859.42
2026-01-27 03:30:00+00:00,1769484600,1850.4,1852.27
2026-01-27 03:45:00+00:00,1769485500,1850.4,1852.3
2026-01-27 04:00:00+00:00,1769486400,1850.4,1852.34
2026-01-27 04:15:00+00:00,1769487300,1864.8,1866.78
2026-01-27 04:30:00+00:00,1769488200,1879.2,1881.21
2026-01-27 04:45:00+00:00,1769489100,1868.4,1870.42
2026-01-27 05:00:00+00:00,1769490000,1857.6,1859.62
2026-01-27 05:15:00+00:00,1769490900,1854.0,1856.04
2026-01-27 05:30:00+00:00,1769491800,1850.4,1852.46
2026-01-27 05:45:00+00:00,1769492700,1861.2,1863.3
2026-01-27 06:00:00+00:00,1769493600,1872.0,1874.15
2026-01-27 06:15:00+00:00,1769494500,1868.4,1870.6
2026-01-27 06:30:00+00:00,1769495400,1864.8,1867.05
2026-01-27 06:45:00+00:00,1769496300,1861.2,1863.53
2026-01-27 07:00:00+00:00,1769497200,1857.6,1860.01
2026-01-27 07:15:00+00:00,1769498100,1864.8,1867.34
2026-01-27 07:30:00+00:00,1769499000,1872.0,1874.68
2026-01-27 07:45:00+00:00,1769499900,1864.8,1867.64
2026-01-27 08:00:00+00:00,1769500800,1857.6,1860.61
2026-01-27 08:15:00+00:00,1769501700,1864.8,1868.06
2026-01-27 08:30:00+00:00,1769502600,1872.0,1875.5
2026-01-27 08:45:00+00:00,1769503500,1864.8,1868.56
2026-01-27 09:00:00+00:00,1769504400,1857.6,1861.63
2026-01-27 09:15:00+00:00,1769505300,1861.2,1865.55
2026-01-27 09:30:00+00:00,1769506200,1864.8,1869.47
2026-01-27 09:45:00+00:00,1769507100,1854.0,1858.96
2026-01-27 10:00:00+00:00,1769508000,1843.2,1848.45
2026-01-27 10:15:00+00:00,1769508900,1846.8,1852.36
2026-01-27 10:30:00+00:00,1769509800,1850.4,1856.26
2026-01-27 10:45:00+00:00,1769510700,1861.2,1867.32
2026-01-27 11:00:00+00:00,1769511600,1872.0,1878.39
2026-01-27 11:15:00+00:00,1769512500,1872.0,1878.52
2026-01-27 11:30:00+00:00,1769513400,1872.0,1878.66
2026-01-27 11:45:00+00:00,1769514300,1864.8,1871.45
2026-01-27 12:00:00+00:00,1769515200,1857.6,1864.24
2026-01-27 12:15:00+00:00,1769516100,1857.6,1864.14
2026-01-27 12:30:00+00:00,1769517000,1857.6,1864.04
2026-01-27 12:45:00+00:00,1769517900,1857.6,1863.83
2026-01-27 13:00:00+00:00,1769518800,1857.6,1863.62
2026-01-27 13:15:00+00:00,1769519700,1857.6,1863.33
2026-01-27 13:30:00+00:00,1769520600,1857.6,1863.04
2026-01-27 13:45:00+00:00,1769521500,1854.0,1859.08
2026-01-27 14:00:00+00:00,1769522400,1850.4,1855.13
2026-01-27 14:15:00+00:00,1769523300,1854.0,1858.38
2026-01-27 14:30:00+00:00,1769524200,1857.6,1861.62
2026-01-27 14:45:00+00:00,1769525100,1864.8,1868.46
2026-01-27 15:00:00+00:00,1769526000,1872.0,1875.3
2026-01-27 15:15:00+00:00,1769526900,1872.0,1874.93
2026-01-27 15:30:00+00:00,1769527800,1872.0,1874.56
2026-01-27 15:45:00+00:00,1769528700,1861.2,1863.38
2026-01-27 16:00:00+00:00,1769529600,1850.4,1852.21
2026-01-27 16:15:00+00:00,1769530500,1854.0,1855.45
2026-01-27 16:30:00+00:00,1769531400,1857.6,1858.69
2026-01-27 16:45:00+00:00,1769532300,1846.8,1847.52
2026-01-27 17:00:00+00:00,1769533200,1836.0,1836.35
2026-01-27 17:15:00+00:00,1769534100,1846.8,1846.78
2026-01-27 17:30:00+00:00,1769535000,1857.6,1857.21
2026-01-27 17:45:00+00:00,1769535900,1857.6,1856.85
2026-01-27 18:00:00+00:00,1769536800,1857.6,1856.49
2026-01-27 18:15:00+00:00,1769537700,1861.2,1859.76
2026-01-27 18:30:00+00:00,1769538600,1864.8,1863.04
2026-01-27 18:45:00+00:00,1769539500,1868.4,1866.38
2026-01-27 19:00:00+00:00,1769540400,1872.0,1869.73
2026-01-27 19:15:00+00:00,1769541300,1868.4,1865.98
2026-01-27 19:30:00+00:00,1769542200,1864.8,1862.24
2026-01-27 19:45:00+00:00,1769543100,1861.2,1858.62
2026-01-27 20:00:00+00:00,1769544000,1857.6,1855.0
2026-01-27 20:15:00+00:00,1769544900,1857.6,1855.12
2026-01-27 20:30:00+00:00,1769545800,1857.6,1855.24
2026-01-27 20:45:00+00:00,1769546700,1861.2,1859.1
2026-01-27 21:00:00+00:00,1769547600,1864.8,1862.95
2026-01-27 21:15:00+00:00,1769548500,1861.2,1859.74
2026-01-27 21:30:00+00:00,1769549400,1857.6,1856.52
2026-01-27 21:45:00+00:00,1769550300,1864.8,1864.2
