Fecha,PresionIntEalm,UnixTime,Cuentas,Cuentas_corr
2026-03-01 19:15:00,958.9433333333333,1772392951.181308,155.42311262798634,154.07212678543945
2026-03-01 19:30:00,958.91,1772393851.0757875,154.25271575342464,152.90221924920212
2026-03-01 19:45:00,958.9733333333334,1772394750.9263132,154.93113651877132,153.59318164681855
2026-03-01 20:00:00,959.0233333333332,1772395650.8342335,155.7401301369863,154.40985719468551
2026-03-01 20:15:00,958.9533333333334,1772396550.7747674,155.15239249146757,153.80668213141064
2026-03-01 20:30:00,958.9733333333334,1772397450.7264955,154.83152397260275,153.4944293350383
2026-03-01 20:45:00,958.8699999999999,1772398350.6700938,155.46889078498293,154.09603481446734
2026-03-01 21:00:00,958.9133333333333,1772399250.5743895,154.29980136986302,152.94986130618932
2026-03-01 21:15:00,958.8733333333333,1772400150.5042984,155.31480546075085,153.94428510611368
2026-03-01 21:30:00,958.8833333333333,1772401050.4151382,154.39969863013698,153.0401610462446
2026-03-01 21:45:00,958.9933333333333,1772401950.3428593,154.18337201365188,152.8576831707293
2026-03-01 22:00:00,959.0333333333333,1772402850.269557,155.44511301369863,154.1202882530878
2026-03-01 22:15:00,959.21,1772403750.2003448,156.42800682593858,155.1468739706011
2026-03-01 22:30:00,959.0799999999999,1772404650.1603103,155.21011301369865,153.90093638485789
2026-03-01 22:45:00,959.1966666666667,1772405550.1550016,156.52140955631398,155.2355790556075
2026-03-01 23:00:00,959.2466666666666,1772406450.1183958,155.72449657534247,154.45988574319895
2026-03-01 23:15:00,959.2333333333332,1772407350.0544846,155.19237201365186,153.928182906702
2026-03-01 23:30:00,959.2866666666665,1772408249.9843378,154.60013356164384,153.35630811731514
2026-03-01 23:45:00,959.3266666666667,1772409149.8118691,155.2058600682594,153.96886247912624
2026-03-02 00:00:00,959.4733333333334,1772410051.2318459,155.35926621160408,154.16400035154658
2026-03-02 00:15:00,959.62,1772410951.1807816,155.5395479452055,154.38591129019463
2026-03-02 00:30:00,959.7266666666666,1772411851.1381998,154.4501194539249,153.33563596222592
2026-03-02 00:45:00,959.7433333333333,1772412751.059947,153.2595993150685,152.1585246734599
2026-03-02 01:00:00,959.8100000000001,1772413651.0444252,155.3024061433447,154.20618675529133
2026-03-02 01:15:00,959.8533333333334,1772414550.9461555,154.38359589041096,153.3064837414275
2026-03-02 01:30:00,959.9566666666666,1772415450.8042388,154.67414334470988,153.62516286754285
2026-03-02 01:45:00,959.8266666666667,1772416350.6978996,154.69912671232876,153.6120299434824
2026-03-02 02:00:00,959.8000000000001,1772417250.6363118,154.63488395904437,153.54045905448498
2026-03-02 02:15:00,960.02,1772418150.5768628,153.7555410958904,152.7311680078037
2026-03-02 02:30:00,960.19,1772419050.536767,154.11080546075087,153.13351961701184
2026-03-02 02:45:00,960.3633333333333,1772419950.4378474,155.16357876712328,154.23040166419509
2026-03-02 03:00:00,960.3933333333334,1772420850.371744,154.66346075085323,153.7420544802605
2026-03-02 03:15:00,960.3433333333332,1772421750.290931,154.12576027397262,153.19300332284132
2026-03-02 03:30:00,960.2433333333333,1772422650.2388403,154.1458532423208,153.183866990257
2026-03-02 03:45:00,960.36,1772423550.1640549,155.44516095890413,154.50931181624443
2026-03-02 04:00:00,960.56,1772424450.080592,153.583,152.71638309703008
2026-03-02 04:15:00,960.5933333333334,1772425350.0160465,154.38755136986302,153.52611766862634
2026-03-02 04:30:00,960.5,1772426249.9605246,155.90745733788395,155.01005215541568
2026-03-02 04:45:00,960.5266666666666,1772427149.88968,155.97084931506848,155.08093648268752
2026-03-02 05:00:00,960.7066666666666,1772428049.8001063,154.91307849829352,154.08188791643235
2026-03-02 05:15:00,961.0266666666666,1772428951.2546792,154.3481433447099,153.61335247006897
2026-03-02 05:30:00,961.1933333333333,1772429851.1853266,154.69030479452056,154.00264480711797
2026-03-02 05:45:00,961.2033333333333,1772430751.086783,155.03492491467577,154.34866555043067
2026-03-02 06:00:00,961.2733333333332,1772431650.9737153,155.13292465753423,154.4667742140032
2026-03-02 06:15:00,961.19,1772432550.8609073,154.56536518771333,153.87728604737072
2026-03-02 06:30:00,961.4766666666666,1772433450.7826552,154.3618390410959,153.7583902056508
2026-03-02 06:45:00,961.57,1772434350.7100406,153.23503071672354,152.66305677684744
2026-03-02 07:00:00,961.5833333333334,1772435250.5560591,154.10987671232877,153.53852686509424
2026-03-02 07:15:00,961.6633333333333,1772436150.4911084,154.8975255972696,154.34671452347143
2026-03-02 07:30:00,961.9499999999999,1772437050.4216337,154.75270890410957,154.2864245855425
2026-03-02 07:45:00,961.82,1772437950.3674574,153.15729351535836,152.65810512277426
2026-03-02 08:00:00,961.9366666666666,1772438850.2795706,154.85804452054794,154.38753161561976
2026-03-02 08:15:00,961.7833333333333,1772439750.1349595,152.57603412969283,152.06814579668935
2026-03-02 08:30:00,962.0433333333334,1772440650.0617712,153.18178767123288,152.74732147467057
2026-03-02 08:45:00,962.0100000000001,1772441549.976725,154.2471228668942,153.79989411469995
2026-03-02 09:00:00,962.0166666666668,1772442449.9157634,154.73629794520548,154.28960518668248
2026-03-02 09:15:00,962.1266666666667,1772443349.8140273,153.96424573378837,153.55187072322235
2026-03-02 09:30:00,962.2633333333333,1772444251.2741005,155.0599419795222,154.68479354646433
2026-03-02 09:45:00,962.2199999999999,1772445151.174731,154.31531164383563,153.9292907188262
2026-03-02 10:00:00,962.27,1772446051.072342,153.7908941979522,153.42075938702223
2026-03-02 10:15:00,962.32,1772446950.9239457,155.41606849315068,155.05675200079904
2026-03-02 10:30:00,962.6366666666667,1772447850.8320518,153.80924914675768,153.54600328981806
2026-03-02 10:45:00,962.85,1772448750.7684875,153.15275342465753,152.95261539626497
2026-03-02 11:00:00,963.0333333333333,1772449650.6597126,153.59688737201364,153.44961126132958
2026-03-02 11:15:00,963.0500000000001,1772450550.6007514,154.28076712328766,154.13771622608135
2026-03-02 11:30:00,963.3733333333333,1772451450.5331044,154.22020477815698,154.17189388182712
2026-03-02 11:45:00,963.48,1772452350.4516237,154.91222602739728,154.8950872392174
2026-03-02 12:00:00,963.7866666666665,1772453250.3610363,154.4310409556314,154.5039534851686
2026-03-02 12:15:00,963.8966666666666,1772454150.3002362,155.02006506849315,155.12567357579834
2026-03-02 12:30:00,963.75,1772455050.2403798,154.28043686006825,154.34252538009324
2026-03-02 12:45:00,963.79,1772455950.157672,154.29216438356164,154.3659889925694
2026-03-02 13:00:00,963.82,1772456850.1162088,154.19417406143347,154.276745308599
2026-03-02 13:15:00,964.0466666666666,1772457749.981023,154.4651198630137,154.614409137926
2026-03-02 13:30:00,964.25,1772458649.9029462,154.97052559726964,155.1802430641589
2026-03-02 13:45:00,964.2366666666667,1772459551.2643425,155.25424232081912,155.46040535380612
