data,timeEpochUTC_sec,rate_Hz,pressao_mbar,rate_corrigido_Hz
2026-01-23 11:45:00,1769168700.0,1884.3560,946.8571,1889.0905
2026-01-23 12:15:00,1769170500.0,1890.9133,946.9435,1895.9570
2026-01-23 12:45:00,1769172300.0,1889.8700,946.9267,1894.8540
2026-01-23 13:15:00,1769174100.0,1888.6333,946.7599,1893.0494
2026-01-23 13:45:00,1769175900.0,1892.4983,946.5993,1896.3786
2026-01-23 14:15:00,1769177700.0,1888.8683,946.4538,1892.2490
2026-01-23 14:45:00,1769179500.0,1892.1550,946.1452,1894.4960
2026-01-23 15:15:00,1769181300.0,1892.3433,945.7651,1893.3973
2026-01-23 15:45:00,1769183100.0,1894.9050,945.4267,1894.8137
2026-01-23 16:15:00,1769184900.0,1899.4000,945.1262,1898.2882
2026-01-23 16:45:00,1769186700.0,1896.2083,944.8104,1894.0285
2026-01-23 17:15:00,1769188500.0,1898.4550,944.3761,1894.8008
2026-01-23 17:45:00,1769190300.0,1897.2433,944.0212,1892.3904
2026-01-23 18:15:00,1769192100.0,1909.9950,943.8953,1904.6807
2026-01-23 18:45:00,1769193900.0,1913.7567,943.9178,1908.5086
2026-01-23 19:15:00,1769195700.0,1910.4017,943.7222,1904.4964
2026-01-23 19:45:00,1769197500.0,1908.2633,943.7147,1902.3392
2026-01-23 20:15:00,1769199300.0,1896.6117,943.8964,1891.3382
2026-01-23 20:45:00,1769201100.0,1892.4350,944.2525,1888.3750
2026-01-23 21:15:00,1769202900.0,1893.5467,944.4864,1890.2748
2026-01-23 21:45:00,1769204700.0,1890.5583,944.7879,1888.3093
2026-01-23 22:15:00,1769206500.0,1891.0000,945.0925,1889.7794
2026-01-23 22:45:00,1769208300.0,1882.5967,945.3746,1882.3304
2026-01-23 23:15:00,1769210100.0,1881.6633,945.8654,1883.0492
2026-01-23 23:45:00,1769211900.0,1886.0500,946.1774,1888.4921
2026-01-24 00:15:00,1769213700.0,1877.0367,946.2905,1879.8473
2026-01-24 00:45:00,1769215500.0,1870.4900,946.6311,1874.4319
2026-01-24 01:15:00,1769217300.0,1870.5800,946.9074,1875.4483
2026-01-24 01:45:00,1769219100.0,1877.3317,946.8844,1882.1402
2026-01-24 02:15:00,1769220900.0,1868.0333,946.7979,1872.5283
2026-01-24 02:45:00,1769222700.0,1876.6800,946.8574,1881.3960
2026-01-24 03:15:00,1769224500.0,1880.9317,946.7933,1885.4424
2026-01-24 03:45:00,1769226300.0,1880.8050,946.5360,1884.4481
2026-01-24 04:15:00,1769228100.0,1892.4167,946.2217,1895.0172
2026-01-24 04:45:00,1769229900.0,1900.0800,945.8954,1901.5812
2026-01-24 05:15:00,1769231700.0,1901.4917,945.6936,1902.3074
2026-01-24 05:45:00,1769233500.0,1901.2050,945.4539,1901.2058
2026-01-24 06:15:00,1769235300.0,1898.6200,945.3522,1898.2756
2026-01-24 06:45:00,1769237100.0,1901.9133,945.2601,1901.2552
2026-01-24 07:15:00,1769238900.0,1899.8050,945.2755,1899.1997
2026-01-24 07:45:00,1769240700.0,1899.7083,945.4336,1899.6402
2026-01-24 08:15:00,1769242500.0,1899.9183,945.8053,1901.1130
2026-01-24 08:45:00,1769244300.0,1896.8383,946.0667,1898.9185
2026-01-24 09:15:00,1769246100.0,1900.7367,946.1902,1903.2414
2026-01-24 09:45:00,1769247900.0,1905.0300,946.5112,1908.6354
2026-01-24 10:15:00,1769249700.0,1901.7300,946.7490,1906.1394
2026-01-24 10:45:00,1769251500.0,1897.6850,947.1600,1903.4833
2026-01-24 11:15:00,1769253300.0,1893.7950,947.4872,1900.6932
2026-01-24 11:45:00,1769255100.0,1898.8383,947.4363,1905.5815
2026-01-24 12:15:00,1769256900.0,1892.8683,947.3843,1899.4135
2026-01-24 12:45:00,1769258700.0,1899.0367,947.3349,1905.4349
2026-01-24 13:15:00,1769260500.0,1901.0950,947.1775,1906.9635
2026-01-24 13:45:00,1769262300.0,1897.9933,947.0725,1903.4949
2026-01-24 14:15:00,1769264100.0,1892.5783,946.9869,1897.7738
2026-01-24 14:45:00,1769265900.0,1895.1200,946.8884,1899.9877
2026-01-24 15:15:00,1769267700.0,1889.1683,946.7771,1893.6438
2026-01-24 15:45:00,1769269500.0,1892.6533,946.5346,1896.3147
2026-01-24 16:15:00,1769271300.0,1895.4500,946.2939,1898.2995
2026-01-24 16:45:00,1769273100.0,1892.0100,946.0058,1893.8786
2026-01-24 17:15:00,1769274900.0,1899.6650,945.5837,1900.1066
2026-01-24 17:45:00,1769276700.0,1896.7883,945.3059,1896.2873
2026-01-24 18:15:00,1769278500.0,1904.7650,944.9216,1902.9537
2026-01-24 18:45:00,1769280300.0,1905.1817,944.7379,1902.7451
2026-01-24 19:15:00,1769282100.0,1903.9667,944.7173,1901.4614
2026-01-24 19:45:00,1769283900.0,1898.5100,944.6741,1895.8655
2026-01-24 20:15:00,1769285700.0,1896.7517,944.6958,1894.1832
2026-01-24 20:45:00,1769287500.0,1905.2250,944.8618,1903.2097
2026-01-24 21:15:00,1769289300.0,1905.4683,945.0996,1904.2623
2026-01-24 21:45:00,1769291100.0,1895.9833,945.6184,1896.5417
2026-01-24 22:15:00,1769292900.0,1897.3467,946.0470,1899.3605
2026-01-24 22:45:00,1769294700.0,1885.3000,946.5382,1888.9595
2026-01-24 23:15:00,1769296500.0,1878.8083,946.7218,1883.0732
2026-01-24 23:45:00,1769298300.0,1873.8700,947.2006,1879.7320
2026-01-25 00:15:00,1769300100.0,1867.3233,947.4314,1873.9382
2026-01-25 00:45:00,1769301900.0,1858.0917,947.6054,1865.2539
2026-01-25 01:15:00,1769303700.0,1859.5250,948.0294,1868.1085
2026-01-25 01:45:00,1769305500.0,1864.7333,948.1541,1873.7587
2026-01-25 02:15:00,1769307300.0,1855.0300,948.1156,1863.8801
2026-01-25 02:45:00,1769309100.0,1863.6517,947.9821,1872.0957
2026-01-25 03:15:00,1769310900.0,1863.8983,947.6336,1871.1773
2026-01-25 03:45:00,1769312700.0,1878.2500,947.4844,1885.0822
2026-01-25 04:15:00,1769314500.0,1876.8440,947.3110,1883.0869
2026-01-25 04:45:00,1769316300.0,1897.9267,947.0907,1903.4899
2026-01-25 05:15:00,1769318100.0,1898.4400,947.1460,1904.1930
2026-01-25 05:45:00,1769319900.0,1899.9450,947.0636,1905.4220
2026-01-25 06:15:00,1769321700.0,1906.9617,947.0401,1912.3783
2026-01-25 06:45:00,1769323500.0,1898.1017,946.8701,1902.9146
2026-01-25 07:15:00,1769325300.0,1897.2333,946.8753,1902.0620
2026-01-25 07:45:00,1769327100.0,1889.9383,946.7151,1894.2056
2026-01-25 08:15:00,1769328900.0,1867.6550,946.9099,1872.5240
2026-01-25 08:45:00,1769330700.0,1887.6817,947.1565,1893.4376
2026-01-25 09:15:00,1769332500.0,1883.9267,947.5808,1891.1054
2026-01-25 09:45:00,1769334300.0,1879.8467,947.8982,1888.0808
2026-01-25 10:15:00,1769336100.0,1864.6250,948.2371,1873.9278
2026-01-25 10:45:00,1769337900.0,1878.4267,948.5682,1888.9162
2026-01-25 11:15:00,1769339700.0,1866.9217,948.9283,1878.5561
2026-01-25 13:15:00,1769346900.0,1876.8150,948.8678,1888.3067
2026-01-25 13:45:00,1769348700.0,1865.9017,948.6703,1876.6638
2026-01-25 14:15:00,1769350500.0,1858.0350,948.5231,1868.2599
2026-01-25 14:45:00,1769352300.0,1893.5300,948.3415,1903.3322
2026-01-25 15:15:00,1769354100.0,1880.7800,948.1148,1889.7501
2026-01-25 15:45:00,1769355900.0,1903.9833,947.8827,1912.2703
2026-01-25 16:15:00,1769357700.0,1908.1317,947.4564,1914.9767
2026-01-25 16:45:00,1769359500.0,1913.0117,946.8227,1917.6999
2026-01-25 17:15:00,1769361300.0,1914.6750,946.2314,1917.3394
2026-01-25 17:45:00,1769363100.0,1916.4267,945.8626,1917.8285
2026-01-25 18:15:00,1769364900.0,1917.7350,945.4693,1917.7884
2026-01-25 18:45:00,1769366700.0,1919.5783,945.0391,1918.1561
2026-01-25 19:15:00,1769368500.0,1918.7567,944.9509,1917.0327
2026-01-25 19:45:00,1769370300.0,1913.5300,945.0609,1912.1865
2026-01-25 20:15:00,1769372100.0,1905.6600,945.1609,1904.6627
2026-01-25 20:45:00,1769373900.0,1903.8367,945.4153,1903.7061
2026-01-25 21:15:00,1769375700.0,1904.6083,946.0469,1906.6296
2026-01-25 21:45:00,1769377500.0,1903.8267,946.5908,1907.7013
2026-01-25 22:15:00,1769379300.0,1899.7850,947.2850,1906.0158
2026-01-25 22:45:00,1769381100.0,1903.9200,947.4904,1910.8661
2026-01-25 23:15:00,1769382900.0,1897.6833,948.0365,1906.4672
2026-01-25 23:45:00,1769384700.0,1902.2333,947.9579,1910.7697
2026-01-26 00:15:00,1769386500.0,1901.4033,948.1537,1910.6048
2026-01-26 00:45:00,1769388300.0,1900.8050,948.3767,1910.7652
2026-01-26 01:15:00,1769390100.0,1902.4083,948.5490,1912.9662
2026-01-26 01:45:00,1769391900.0,1902.2300,948.4254,1912.3642
2026-01-26 02:15:00,1769393700.0,1901.6433,948.3230,1911.4243
2026-01-26 02:45:00,1769395500.0,1904.3900,948.0862,1913.3748
2026-01-26 03:15:00,1769397300.0,1908.1600,947.9498,1916.6952
2026-01-26 03:45:00,1769399100.0,1910.9500,947.7022,1918.6480
2026-01-26 04:15:00,1769400900.0,1916.5550,947.7616,1924.4800
2026-01-26 04:45:00,1769402700.0,1914.5083,947.6927,1922.1879
2026-01-26 05:15:00,1769404500.0,1921.2383,947.6032,1928.6365
2026-01-26 05:45:00,1769406300.0,1917.1617,947.5376,1924.3185
2026-01-26 06:15:00,1769408100.0,1917.9700,947.4771,1924.9214
2026-01-26 06:45:00,1769409900.0,1920.0750,947.3084,1926.4528
2026-01-26 07:15:00,1769411700.0,1921.8117,947.4166,1928.5684
2026-01-26 07:45:00,1769413500.0,1918.4467,947.8167,1926.5692
2026-01-26 08:15:00,1769415300.0,1915.9800,947.9823,1924.6618
2026-01-26 08:45:00,1769417100.0,1918.6800,948.3037,1928.4822
2026-01-26 09:15:00,1769418900.0,1917.2567,948.5801,1928.0040
2026-01-26 18:15:00,1769451300.0,1918.6250,946.6314,1922.6694
2026-01-26 18:45:00,1769453100.0,1923.4983,946.3494,1926.5812
2026-01-26 19:15:00,1769454900.0,1925.0267,946.1054,1927.2712
2026-01-26 19:45:00,1769456700.0,1918.4333,945.9044,1919.9800
2026-01-26 20:15:00,1769458500.0,1908.8767,945.7037,1909.7300
2026-01-26 20:45:00,1769460300.0,1899.6567,945.5683,1900.0461
2026-01-26 21:15:00,1769462100.0,1909.1267,945.7156,1910.0210
2026-01-26 21:45:00,1769463900.0,1898.7783,945.8907,1900.2625
2026-01-26 22:15:00,1769465700.0,1906.9400,946.4328,1910.2813
2026-01-26 22:45:00,1769467500.0,1904.2300,947.2217,1910.2592
2026-01-26 23:15:00,1769469300.0,1898.8017,947.7901,1906.7504
2026-01-26 23:45:00,1769471100.0,1902.1083,948.4353,1912.2758
2026-01-27 00:15:00,1769472900.0,1899.2583,948.9983,1911.3335
2026-01-27 00:45:00,1769474700.0,1904.1150,949.0873,1916.5260
2026-01-27 01:15:00,1769476500.0,1902.7050,948.7960,1914.1094
2026-01-27 01:45:00,1769478300.0,1904.3683,948.9262,1916.2287
2026-01-27 02:15:00,1769480100.0,1905.3367,949.1888,1918.1035
2026-01-27 02:45:00,1769481900.0,1907.1600,949.1382,1919.7654
2026-01-27 03:15:00,1769483700.0,1908.5933,948.5463,1919.1761
2026-01-27 03:45:00,1769485500.0,1912.3883,948.2793,1922.0742
2026-01-27 04:15:00,1769487300.0,1910.1517,947.8334,1918.2964
2026-01-27 04:45:00,1769489100.0,1916.0833,947.3866,1922.7166
2026-01-27 05:15:00,1769490900.0,1914.6600,947.0717,1920.2071
2026-01-27 05:45:00,1769492700.0,1915.9250,946.7142,1920.2478
2026-01-27 06:15:00,1769494500.0,1915.6017,946.6501,1919.7037
2026-01-27 06:45:00,1769496300.0,1917.0617,946.7135,1921.3847
2026-01-27 07:15:00,1769498100.0,1915.7200,946.8904,1920.6473
2026-01-27 07:45:00,1769499900.0,1917.6383,947.2622,1923.8493
2026-01-27 08:15:00,1769501700.0,1917.9400,947.5296,1925.0720
2026-01-27 08:45:00,1769503500.0,1916.5783,947.9233,1925.0597
2026-01-27 09:15:00,1769505300.0,1904.4350,948.6034,1915.1904
2026-01-27 09:45:00,1769507100.0,1905.1033,949.0970,1917.5540
2026-01-27 10:15:00,1769508900.0,1900.2650,949.4070,1913.7444
2026-01-27 10:45:00,1769510700.0,1904.9767,949.5314,1918.9162
2026-01-27 11:15:00,1769512500.0,1887.5150,949.7515,1902.0751
2026-01-27 11:45:00,1769514300.0,1894.8233,949.8112,1909.6438
2026-01-27 12:15:00,1769516100.0,1895.3600,949.7044,1909.8200
2026-01-27 12:45:00,1769517900.0,1895.3550,949.5725,1909.3645
2026-01-27 13:15:00,1769519700.0,1890.1650,949.3684,1903.4413
2026-01-27 13:45:00,1769521500.0,1895.8917,949.0808,1908.2269
2026-01-27 14:15:00,1769523300.0,1909.7450,948.8105,1921.2414
2026-01-27 14:45:00,1769525100.0,1907.9117,948.5231,1918.4112
2026-01-27 15:15:00,1769526900.0,1914.0067,948.3592,1923.9758
2026-01-27 15:45:00,1769528700.0,1925.0750,948.0052,1933.8774
2026-01-27 16:15:00,1769530500.0,1918.4500,947.4817,1925.4189
2026-01-27 16:45:00,1769532300.0,1926.5017,946.6747,1930.7121
2026-01-27 17:15:00,1769534100.0,1940.1800,946.0661,1942.3057
2026-01-27 17:45:00,1769535900.0,1943.0150,945.7529,1944.0547
2026-01-27 18:15:00,1769537700.0,1940.7583,945.4150,1940.6240
2026-01-27 18:45:00,1769539500.0,1936.1517,944.6603,1933.4071
2026-01-27 19:15:00,1769541300.0,1918.8800,944.2701,1914.8234
2026-01-28 10:15:00,1769595300.0,1927.9800,948.3760,1938.0801
2026-01-28 10:45:00,1769597100.0,1917.3467,948.7262,1928.5982
2026-01-28 11:15:00,1769598900.0,1920.9283,949.0831,1933.4343
2026-01-28 11:45:00,1769600700.0,1918.5333,948.9845,1930.6834
2026-01-28 12:15:00,1769602500.0,1924.4583,949.0681,1936.9353
2026-01-28 12:45:00,1769604300.0,1923.9883,949.1757,1936.8348
2026-01-28 13:15:00,1769606100.0,1924.4517,949.1885,1937.3456
2026-01-28 13:45:00,1769607900.0,1929.5017,948.9358,1941.5520
2026-01-28 14:15:00,1769609700.0,1931.8583,948.6133,1942.8030
2026-01-28 14:45:00,1769611500.0,1931.2933,948.3095,1941.1801
2026-01-28 15:15:00,1769613300.0,1928.9167,948.0261,1937.8090
2026-01-28 15:45:00,1769615100.0,1932.0150,947.6732,1939.6974
2026-01-28 16:15:00,1769616900.0,1939.2567,947.0265,1944.7177
2026-01-28 16:45:00,1769618700.0,1940.4450,946.5027,1944.0881
2026-01-28 17:15:00,1769620500.0,1936.8633,946.1083,1939.1317
2026-01-28 17:45:00,1769622300.0,1938.8517,945.6274,1939.4539
2026-01-28 18:15:00,1769624100.0,1932.8783,945.2140,1932.0503
2026-01-28 18:45:00,1769625900.0,1936.5233,945.0972,1935.2893
2026-01-29 10:15:00,1769681700.0,1905.4200,948.3691,1915.3783
2026-01-29 10:45:00,1769683500.0,1904.0117,948.4217,1914.1425
2026-01-29 11:15:00,1769685300.0,1902.9350,948.5285,1913.4254
2026-01-29 11:45:00,1769687100.0,1890.6800,948.6834,1901.6294
2026-01-29 12:15:00,1769688900.0,1897.4350,948.8610,1909.0299
2026-01-29 12:45:00,1769690700.0,1896.9667,948.7643,1908.2286
2026-01-29 13:15:00,1769692500.0,1899.3433,948.6042,1910.0724
2026-01-29 13:45:00,1769694300.0,1905.5017,948.3694,1915.4615
2026-01-29 14:15:00,1769696100.0,1907.0200,948.1130,1916.1090
2026-01-29 14:45:00,1769697900.0,1911.4417,947.6301,1918.8942
2026-01-29 15:15:00,1769699700.0,1916.2767,947.3348,1922.7328
2026-01-29 15:45:00,1769701500.0,1919.7767,946.9951,1925.0749
2026-01-29 16:15:00,1769703300.0,1915.2683,946.5267,1918.9464
2026-01-29 16:45:00,1769705100.0,1911.9750,945.9201,1913.5703
2026-01-29 17:15:00,1769706900.0,1918.3900,945.2378,1917.6498
2026-01-29 17:45:00,1769708700.0,1922.7500,944.4569,1919.3263
2026-01-29 18:15:00,1769710500.0,1911.7367,943.8769,1906.3547
2026-01-29 18:45:00,1769712300.0,1904.1600,943.4249,1897.2653
2026-01-29 19:15:00,1769714100.0,1901.8617,942.8312,1892.9650
2026-01-29 19:45:00,1769715900.0,1906.8133,942.4016,1896.4360
2026-01-29 20:15:00,1769717700.0,1917.8483,942.0187,1906.1058
2026-01-29 20:45:00,1769719500.0,1919.8717,942.0471,1908.2135
2026-01-29 21:15:00,1769721300.0,1911.7200,942.2770,1900.8927
2026-01-29 21:45:00,1769723100.0,1902.8817,942.6790,1893.4648
2026-01-29 22:15:00,1769724900.0,1903.4617,943.0302,1895.2315
2026-01-29 22:45:00,1769726700.0,1905.9050,943.0737,1897.8120
2026-01-29 23:15:00,1769728500.0,1899.7550,943.8064,1894.1679
2026-01-29 23:45:00,1769730300.0,1890.8217,945.3717,1890.5444
2026-01-30 00:15:00,1769732100.0,1887.5950,946.0675,1889.6679
2026-01-30 00:45:00,1769733900.0,1891.7583,946.5136,1895.3467
2026-01-30 01:15:00,1769735700.0,1887.8800,946.5460,1891.5708
2026-01-30 10:15:00,1769768100.0,1852.9675,943.9225,1847.9017
2026-01-30 10:45:00,1769769900.0,1862.8467,943.9195,1857.7438
2026-01-30 11:15:00,1769771700.0,1904.0850,943.9716,1899.0460
2026-01-30 11:45:00,1769773500.0,1895.4400,944.2761,1891.4535
2026-01-30 12:15:00,1769775300.0,1897.7667,944.5189,1894.5973
2026-01-30 12:45:00,1769777100.0,1893.4650,944.7222,1890.9903
2026-01-30 13:15:00,1769778900.0,1891.1300,944.7240,1888.6644
2026-01-30 13:45:00,1769780700.0,1911.7917,944.6275,1908.9696
2026-01-30 14:15:00,1769782500.0,1911.7167,944.3607,1907.9844
2026-01-30 14:45:00,1769784300.0,1917.4167,944.0371,1912.5664
2026-01-30 15:15:00,1769786100.0,1922.3083,943.4908,1915.5738
2026-01-30 15:45:00,1769787900.0,1919.3383,943.0438,1911.0862
2026-01-30 16:15:00,1769789700.0,1925.9617,942.4249,1915.5602
2026-01-30 16:45:00,1769791500.0,1938.0900,942.0316,1926.2679
2026-01-30 17:15:00,1769793300.0,1940.7150,941.6975,1927.7251
2026-01-30 17:45:00,1769795100.0,1946.2400,941.2676,1931.7276
2026-01-30 18:15:00,1769796900.0,1944.2550,940.9788,1928.7613
2026-01-30 18:45:00,1769798700.0,1947.7000,940.5317,1930.6347
2026-01-30 19:15:00,1769800500.0,1931.5850,940.1656,1913.4082
2026-01-30 19:45:00,1769802300.0,1931.0183,940.2106,1913.0006
2026-01-30 20:15:00,1769804100.0,1926.2400,940.4386,1909.0451
2026-01-30 20:45:00,1769805900.0,1920.3983,940.4410,1903.2635
2026-01-30 21:15:00,1769807700.0,1910.3983,940.8792,1894.8367
2026-01-30 21:45:00,1769809500.0,1899.3983,941.5232,1886.0968
2026-01-30 22:15:00,1769811300.0,1904.9683,942.0094,1893.2730
2026-01-30 22:45:00,1769813100.0,1920.1617,941.9171,1908.0583
2026-01-30 23:15:00,1769814900.0,1919.1000,942.1568,1907.8208
2026-01-30 23:45:00,1769816700.0,1923.1233,942.2176,1912.0282
2026-01-31 00:15:00,1769818500.0,1918.7000,942.4553,1908.4415
2026-01-31 00:45:00,1769820300.0,1917.6483,942.5802,1907.8211
2026-01-31 01:15:00,1769822100.0,1919.0867,942.7681,1909.8938
2026-01-31 01:45:00,1769823900.0,1912.2750,942.6642,1902.7611
2026-01-31 02:15:00,1769825700.0,1915.0550,942.3596,1904.4900
2026-01-31 02:45:00,1769827500.0,1913.4967,942.1647,1902.2771
2026-01-31 03:15:00,1769829300.0,1914.3600,941.9595,1902.4374
2026-01-31 03:45:00,1769831100.0,1917.7633,941.6349,1904.7138
2026-01-31 04:15:00,1769832900.0,1923.5633,941.5762,1910.2738
2026-01-31 04:45:00,1769834700.0,1926.1017,941.4763,1912.4530
2026-01-31 05:15:00,1769836500.0,1928.4325,941.2930,1914.1397
2026-01-31 05:45:00,1769838300.0,1929.3017,941.3284,1915.1238
2026-01-31 06:15:00,1769840100.0,1927.6667,941.2366,1913.1866
2026-01-31 06:45:00,1769841900.0,1926.9350,941.2361,1912.4588
2026-01-31 07:15:00,1769843700.0,1928.2933,941.5258,1914.7986
2026-01-31 07:45:00,1769845500.0,1927.8817,941.6023,1914.6516
2026-01-31 08:15:00,1769847300.0,1923.3600,941.7104,1910.5300
2026-01-31 08:45:00,1769849100.0,1923.4050,941.8900,1911.1884
2026-01-31 09:15:00,1769850900.0,1922.9550,942.2095,1911.8333
2026-01-31 09:45:00,1769852700.0,1927.1133,942.4632,1916.8367
2026-01-31 10:15:00,1769854500.0,1925.4133,942.6414,1915.7562
2026-01-31 10:45:00,1769856300.0,1923.6483,943.0584,1915.4275
2026-01-31 11:15:00,1769858100.0,1925.9000,943.1736,1918.0645
2026-01-31 11:45:00,1769859900.0,1926.5233,943.3300,1919.2220
2026-01-31 12:15:00,1769861700.0,1931.4300,943.3597,1924.2124
2026-01-31 12:45:00,1769863500.0,1927.4783,943.4292,1920.5139
2026-01-31 13:15:00,1769865300.0,1930.0750,943.4536,1923.1851
2026-01-31 13:45:00,1769867100.0,1929.9083,943.3107,1922.5280
2026-01-31 14:15:00,1769868900.0,1933.1750,943.2807,1925.6786
2026-01-31 14:45:00,1769870700.0,1934.0150,943.2727,1926.4879
2026-01-31 15:15:00,1769872500.0,1935.0750,943.0395,1926.7402
2026-01-31 15:45:00,1769874300.0,1931.0550,942.7763,1921.8330
2026-01-31 16:15:00,1769876100.0,1933.5567,942.3398,1922.8215
2026-01-31 16:45:00,1769877900.0,1937.1650,941.8402,1924.6897
2026-01-31 17:15:00,1769879700.0,1934.4850,941.3908,1920.4831
2026-01-31 17:45:00,1769881500.0,1934.0800,940.8421,1918.1984
2026-01-31 18:15:00,1769883300.0,1933.5850,940.3452,1916.0044
2026-01-31 18:45:00,1769885100.0,1945.9583,940.0998,1927.4193
2026-01-31 19:15:00,1769886900.0,1942.4050,939.7955,1922.8532
2026-01-31 19:45:00,1769888700.0,1941.5283,939.4864,1920.9236
2026-01-31 20:15:00,1769890500.0,1937.6583,939.3685,1916.6905
2026-01-31 20:45:00,1769892300.0,1938.2617,939.2964,1917.0402
2026-01-31 21:15:00,1769894100.0,1934.0833,939.4231,1913.3410
2026-01-31 21:45:00,1769895900.0,1930.2300,939.6362,1910.2567
2026-02-01 04:45:00,1769921100.0,1872.0583,941.1716,1857.7803
2026-02-01 05:15:00,1769922900.0,1894.2983,940.8804,1878.8720
2026-02-01 05:45:00,1769924700.0,1888.1967,940.6921,1872.1896
2026-02-01 06:15:00,1769926500.0,1880.5800,940.5188,1864.0597
2026-02-01 06:45:00,1769928300.0,1888.3317,940.5058,1871.6998
2026-02-01 07:15:00,1769930100.0,1902.5617,940.4480,1885.6098
2026-02-01 07:45:00,1769931900.0,1902.9650,940.3873,1885.8046
2026-02-01 08:15:00,1769933700.0,1897.2183,940.5002,1880.4893
2026-02-01 08:45:00,1769935500.0,1894.3117,940.9802,1879.2204
2026-02-01 09:15:00,1769937300.0,1888.1817,941.4455,1874.6984
2026-02-01 09:45:00,1769939100.0,1881.5683,941.7180,1869.0427
2026-02-01 10:15:00,1769940900.0,1877.0450,942.1149,1865.8730
2026-02-01 10:45:00,1769942700.0,1873.3633,942.4873,1863.4537
2026-02-01 11:15:00,1769944500.0,1889.0380,942.6987,1879.7559
2026-02-01 11:45:00,1769946300.0,1910.3333,942.8214,1901.3635
2026-02-01 15:45:00,1769960700.0,1935.2033,940.3972,1917.7862
2026-02-01 16:15:00,1769962500.0,1937.3883,940.0936,1918.9096
2026-02-01 16:45:00,1769964300.0,1944.2417,939.8849,1924.9794
2026-02-01 17:15:00,1769966100.0,1941.4700,939.3689,1920.4625
2026-02-02 10:15:00,1770027300.0,1914.0067,943.3490,1906.8176
2026-02-02 10:45:00,1770029100.0,1910.9983,943.5523,1904.5127
2026-02-02 11:15:00,1770030900.0,1904.1583,943.8324,1898.6466
2026-02-02 11:45:00,1770032700.0,1903.7433,943.9559,1898.6519
2026-02-02 12:15:00,1770034500.0,1897.1717,944.1840,1892.8698
2026-02-02 12:45:00,1770036300.0,1878.7217,944.2769,1874.7729
2026-02-02 13:15:00,1770038100.0,1888.1967,944.1933,1883.9462
2026-02-02 13:45:00,1770039900.0,1906.6967,944.0069,1901.7707
2026-02-02 14:15:00,1770041700.0,1911.9500,943.9330,1906.7586
2026-02-02 14:45:00,1770043500.0,1917.7033,943.7655,1911.9237
2026-02-02 15:15:00,1770045300.0,1917.3417,943.6846,1911.2867
2026-02-02 15:45:00,1770047100.0,1930.2233,943.5509,1923.6676
2026-02-02 16:15:00,1770048900.0,1924.7967,943.1904,1917.0232
2026-02-02 16:45:00,1770050700.0,1954.1300,942.7656,1944.7604
2026-02-02 17:15:00,1770052500.0,1959.1267,942.3326,1948.2245
2026-02-02 17:45:00,1770054300.0,1958.3033,941.8085,1945.5818
2026-02-02 18:15:00,1770056100.0,1962.9650,941.3781,1948.7129
2026-02-04 10:45:00,1770201900.0,1926.3233,943.4684,1919.4978
2026-02-04 11:15:00,1770203700.0,1921.2433,943.6624,1915.0999
2026-02-04 11:45:00,1770205500.0,1922.0883,943.7167,1916.1281
2026-02-04 12:15:00,1770207300.0,1927.1400,943.6735,1921.0159
2026-02-04 12:45:00,1770209100.0,1934.9150,943.5982,1928.5066
2026-02-04 13:15:00,1770210900.0,1934.9683,943.3651,1927.7559
2026-02-04 13:45:00,1770212700.0,1937.9850,943.2003,1930.1927
2026-02-04 14:15:00,1770214500.0,1940.6617,943.0101,1932.2013
2026-02-04 14:45:00,1770216300.0,1944.1900,942.9211,1935.4061
2026-02-04 15:15:00,1770218100.0,1940.0783,943.0089,1931.6164
2026-02-04 15:45:00,1770219900.0,1937.1583,942.7552,1927.8345
2026-02-04 16:15:00,1770221700.0,1942.1517,942.6302,1932.3719
2026-02-04 16:45:00,1770223500.0,1942.8500,942.5117,1932.6572
2026-02-04 17:15:00,1770225300.0,1942.0867,942.3048,1931.1832
2026-02-04 17:45:00,1770227100.0,1938.6533,942.0124,1926.7615
2026-02-04 18:15:00,1770228900.0,1945.1850,941.7552,1932.3645
2026-02-04 18:45:00,1770230700.0,1942.7467,941.6635,1929.6256
2026-02-04 19:15:00,1770232500.0,1946.0867,941.3941,1932.0124
2026-02-04 19:45:00,1770234300.0,1941.9733,941.2773,1927.5263
2026-02-04 20:15:00,1770236100.0,1938.0483,941.4782,1924.3213
2026-02-04 20:45:00,1770237900.0,1925.7800,941.7781,1913.1656
2026-02-04 21:15:00,1770239700.0,1920.7617,942.2161,1909.6749
2026-02-04 21:45:00,1770241500.0,1921.4917,942.4038,1911.0420
2026-02-04 22:15:00,1770243300.0,1915.1350,943.0649,1906.9726
2026-02-04 22:45:00,1770245100.0,1920.6083,943.3649,1913.4488
2026-02-04 23:15:00,1770246900.0,1914.2133,943.4440,1907.3474
2026-02-04 23:45:00,1770248700.0,1913.0233,943.8305,1907.4793
2026-02-05 00:15:00,1770250500.0,1908.3700,943.8721,1902.9810
2026-02-05 00:45:00,1770252300.0,1903.9150,943.9829,1898.9150
2026-02-05 01:15:00,1770254100.0,1903.8733,944.1620,1899.4813
2026-02-05 01:45:00,1770255900.0,1905.2117,944.2612,1901.1539
2026-02-05 02:15:00,1770257700.0,1904.7067,944.1990,1900.4386
