2026  18  1 40   677.8   2.25   91549.  2.07   0.32
2026  18  1 41 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 44 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 45 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 46 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 47 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 48 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 49 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 51 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 52 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 53 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 54 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 55 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 56 99999.9 999.99 9999999. 99.99 999.99
2026  18  1 57   667.4   2.53  141140.  2.25   0.45
2026  18  1 58   667.4   2.53  141140.  2.25   0.45
2026  18  1 59   667.4   2.53  141140.  2.25   0.46
2026  18  2  0 99999.9 999.99 9999999. 99.99 999.99
2026  18  2  1   661.2   2.44  134214.  2.13   0.44
2026  18  2  2   661.2   2.44  134214.  2.13   0.44
2026  18  2  3   661.2   2.44  134214.  2.13   0.43
2026  18  2  4 99999.9 999.99 9999999. 99.99 999.99
2026  18  2  5 99999.9 999.99 9999999. 99.99 999.99
2026  18  2  6   664.6   2.78  144077.  2.46   0.50
2026  18  2  7   664.6   2.78  144077.  2.46   0.50
2026  18  2  8 99999.9 999.99 9999999. 99.99 999.99
2026  18  2  9 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 10 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 11 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 12 99999.9 999.99 9999999. 99.99 999.99
